chromosome,start,end,segmented_coverage
2,233170000,233410000,53
2,233410000,233450000,28
2,233450000,233540000,46
2,233540000,233570000,34
2,233570000,233730000,22
2,233730000,234000000,42
2,234000000,234050000,0
2,234050000,234390000,39
2,234390000,234610000,21
2,234610000,234700000,29
2,234700000,234760000,44
2,234760000,235840000,27
2,235840000,235980000,42
2,235980000,236390000,29
2,236390000,236520000,45
2,236520000,237010000,35
2,237010000,237130000,43
2,237130000,237320000,31
2,237320000,237400000,22
2,237400000,237480000,28
2,237480000,237550000,45
2,237550000,238320000,29
2,238320000,238520000,45
2,238520000,238710000,34
2,238710000,238760000,20
2,238760000,238890000,46
2,238890000,239000000,33
2,239000000,239080000,65
2,239080000,239120000,31
2,239120000,239240000,49
2,239240000,239390000,35
2,239390000,239510000,46
2,239510000,239780000,32
2,239780000,239830000,0
2,239830000,240760000,45
2,240760000,240810000,17
2,240810000,240910000,47
2,240910000,241060000,31
2,241060000,242210000,51
2,242210000,242390000,29
2,242390000,243020000,52
2,243020000,243100000,25
2,243100000,243199373,0
3,0,60000,0
3,60000,960000,18
3,960000,2770000,17
3,2770000,4370000,19
3,4370000,4780000,24
3,4780000,4880000,31
3,4880000,5010000,23
3,5010000,5180000,36
3,5180000,5470000,25
3,5470000,5680000,20
3,5680000,7920000,17
3,7920000,8450000,20
3,8450000,8580000,25
3,8580000,8840000,33
3,8840000,9000000,23
3,9000000,9360000,33
3,9360000,9530000,23
3,9530000,9720000,38
3,9720000,10000000,50
3,10000000,10180000,34
3,10180000,10560000,49
3,10560000,10970000,34
3,10970000,11080000,46
3,11080000,11270000,37
3,11270000,11340000,32
3,11340000,11520000,24
3,11520000,11570000,32
3,11570000,11620000,50
3,11620000,11980000,30
3,11980000,12050000,25
3,12050000,12180000,21
3,12180000,12350000,27
3,12350000,12470000,19
3,12470000,12530000,40
3,12530000,12700000,29
3,12700000,12890000,44
3,12890000,13460000,55
3,13460000,13510000,38
3,13510000,13760000,56
3,13760000,13810000,29
3,13810000,13930000,50
3,13930000,14290000,27
3,14290000,14650000,52
3,14650000,14800000,30
3,14800000,14970000,44
3,14970000,15180000,30
3,15180000,15300000,22
3,15300000,15600000,32
3,15600000,15710000,26
3,15710000,15890000,19
3,15890000,16600000,26
3,16600000,17160000,20
3,17160000,17210000,36
3,17210000,17730000,18
3,17730000,17910000,24
3,17910000,18070000,20
3,18070000,19660000,17
3,19660000,19840000,19
3,19840000,20140000,25
3,20140000,20680000,20
3,20680000,22660000,17
3,22660000,23030000,19
3,23030000,23360000,22
3,23360000,23620000,18
3,23620000,24180000,27
3,24180000,25430000,18
3,25430000,25880000,22
3,25880000,27500000,19
3,27500000,27780000,28
3,27780000,28530000,19
3,28530000,31180000,18
3,31180000,31680000,21
3,31680000,32370000,26
3,32370000,32520000,33
3,32520000,32690000,25
3,32690000,32820000,32
3,32820000,32870000,44
3,32870000,33220000,32
3,33220000,34170000,24
3,34170000,34520000,20
3,34520000,36270000,17
3,36270000,36740000,20
3,36740000,37070000,28
3,37070000,37190000,21
3,37190000,37290000,32
3,37290000,37420000,22
3,37420000,38010000,28
3,38010000,38190000,49
3,38190000,38300000,22
3,38300000,38530000,34
3,38530000,38580000,25
3,38580000,38700000,49
3,38700000,39140000,24
3,39140000,39240000,46
3,39240000,39550000,28
3,39550000,39940000,22
3,39940000,40480000,15
3,40480000,40630000,20
3,40630000,41930000,15
3,41930000,42310000,22
3,42310000,42430000,16
3,42430000,42530000,20
3,42530000,42590000,34
3,42590000,42690000,17
3,42690000,42760000,37
3,42760000,43150000,21
3,43150000,43770000,16
3,43770000,44120000,19
3,44120000,44450000,15
3,44450000,44900000,18
3,44900000,45290000,23
3,45290000,45580000,18
3,45580000,45690000,26
3,45690000,46700000,19
3,46700000,46760000,44
3,46760000,46870000,20
3,46870000,47060000,39
3,47060000,47260000,19
3,47260000,47640000,27
3,47640000,47780000,18
3,47780000,47830000,24
3,47830000,47910000,38
3,47910000,48090000,19
3,48090000,48320000,28
3,48320000,48440000,20
3,48440000,48730000,40
3,48730000,48870000,24
3,48870000,48960000,30
3,48960000,49020000,22
3,49020000,49070000,39
3,49070000,49120000,27
3,49120000,49240000,41
3,49240000,49290000,23
3,49290000,49590000,31
3,49590000,49680000,25
3,49680000,49770000,46
3,49770000,49820000,23
3,49820000,50000000,37
3,50000000,50160000,22
3,50160000,50620000,46
3,50620000,50710000,36
3,50710000,51410000,17
3,51410000,51700000,24
3,51700000,51760000,41
3,51760000,51960000,20
3,51960000,52130000,44
3,52130000,52320000,33
3,52320000,52570000,43
3,52570000,52800000,20
3,52800000,52910000,37
3,52910000,53080000,18
3,53080000,53170000,26
3,53170000,53320000,38
3,53320000,53730000,19
3,53730000,53890000,27
3,53890000,54240000,17
3,54240000,54700000,16
3,54700000,55490000,13
3,55490000,55640000,18
3,55640000,56440000,13
3,56440000,56720000,16
3,56720000,57010000,18
3,57010000,57210000,23
3,57210000,57920000,18
3,57920000,58020000,30
3,58020000,58100000,22
3,58100000,58190000,29
3,58190000,58500000,22
3,58500000,58680000,28
3,58680000,59430000,14
3,59430000,59950000,12
3,59950000,60020000,8
3,60020000,60410000,6
3,60410000,60610000,9
3,60610000,66180000,13
3,66180000,66270000,0
3,66270000,66430000,15
3,66430000,66490000,27
3,66490000,66750000,16
3,66750000,66980000,14
3,66980000,68800000,12
3,68800000,69210000,14
3,69210000,69270000,16
3,69270000,69360000,19
3,69360000,69440000,17
3,69440000,69520000,14
3,69520000,69920000,21
3,69920000,70840000,17
3,70840000,71270000,20
3,71270000,71930000,23
3,71930000,73220000,28
3,73220000,73500000,22
3,73500000,73790000,19
3,73790000,75000000,16
3,75000000,75370000,19
3,75370000,75440000,29
3,75440000,75500000,45
3,75500000,75590000,31
3,75590000,75680000,19
3,75680000,75760000,41
3,75760000,75800000,10
3,75800000,75920000,26
3,75920000,76000000,19
3,76000000,78030000,15
3,78030000,80510000,17
3,80510000,80840000,28
3,80840000,80870000,17
3,80870000,80970000,8
3,80970000,86730000,16
3,86730000,88610000,18
3,88610000,90350000,17
3,90350000,90510000,24
3,90510000,93500000,0
3,93500000,93980000,21
3,93980000,97670000,17
3,97670000,97960000,19
3,97960000,98660000,22
3,98660000,99910000,19
3,99910000,100440000,22
3,100440000,101100000,18
3,101100000,101480000,28
3,101480000,101660000,24
3,101660000,102040000,20
3,102040000,106500000,17
3,106500000,107710000,19
3,107710000,107760000,27
3,107760000,108870000,19
3,108870000,109010000,23
3,109010000,109130000,31
3,109130000,109300000,23
3,109300000,110660000,17
3,110660000,110820000,21
3,110820000,111090000,18
3,111090000,112920000,21
3,112920000,113010000,33
3,113010000,113520000,22
3,113520000,113610000,31
3,113610000,114080000,22
3,114080000,115450000,18
3,115450000,115520000,25
3,115520000,116350000,17
3,116350000,116800000,12
3,116800000,117050000,9
3,117050000,117100000,11
3,117100000,117710000,16
3,117710000,118490000,19
3,118490000,118600000,23
3,118600000,118720000,19
3,118720000,119540000,26
3,119540000,119640000,19
3,119640000,119990000,24
3,119990000,120040000,33
3,120040000,120320000,24
3,120320000,121210000,21
3,121210000,121360000,28
3,121360000,122620000,23
3,122620000,122880000,40
3,122880000,123000000,25
3,123000000,123210000,46
3,123210000,123340000,23
3,123340000,123460000,39
3,123460000,123550000,28
3,123550000,124260000,23
3,124260000,124460000,27
3,124460000,124540000,40
3,124540000,124680000,29
3,124680000,124940000,22
3,124940000,125060000,13
3,125060000,125470000,19
3,125470000,126060000,24
3,126060000,126280000,35
3,126280000,126370000,16
3,126370000,126570000,22
3,126570000,126670000,26
3,126670000,126760000,45
3,126760000,126950000,31
3,126950000,127070000,22
3,127070000,127550000,31
3,127550000,127640000,19
3,127640000,127700000,13
3,127700000,127980000,22
3,127980000,128100000,29
3,128100000,128220000,43
3,128220000,128440000,30
3,128440000,128550000,22
3,128550000,128710000,28
3,128710000,128850000,34
3,128850000,129030000,25
3,129030000,129090000,43
3,129090000,129150000,30
3,129150000,129230000,22
3,129230000,129360000,42
3,129360000,129630000,16
3,129630000,129760000,28
3,129760000,129800000,3
3,129800000,129930000,26
3,129930000,133090000,13
3,133090000,133540000,19
3,133540000,133800000,27
3,133800000,133870000,19
3,133870000,133960000,14
3,133960000,134030000,20
3,134030000,134120000,30
3,134120000,134320000,18
3,134320000,134390000,29
3,134390000,134820000,20
3,134820000,135870000,15
3,135870000,136010000,23
3,136010000,136440000,16
3,136440000,136630000,21
3,136630000,136690000,16
3,136690000,136770000,22
3,136770000,137760000,15
3,137760000,137920000,21
3,137920000,138000000,14
3,138000000,138050000,20
3,138050000,138190000,27
3,138190000,138490000,17
3,138490000,138700000,27
3,138700000,139000000,19
3,139000000,139070000,25
3,139070000,139780000,15
3,139780000,140120000,13
3,140120000,140760000,15
3,140760000,140950000,24
3,140950000,141040000,35
3,141040000,141340000,24
3,141340000,141690000,32
3,141690000,143210000,23
3,143210000,143820000,19
3,143820000,145240000,16
3,145240000,145930000,18
3,145930000,146290000,21
3,146290000,147070000,17
3,147070000,147140000,34
3,147140000,148580000,17
3,148580000,149340000,23
3,149340000,149450000,29
3,149450000,150420000,22
3,150420000,150500000,32
3,150500000,150830000,23
3,150830000,152710000,19
3,152710000,153000000,25
3,153000000,155170000,19
3,155170000,155430000,23
3,155430000,155600000,30
3,155600000,156010000,23
3,156010000,156780000,20
3,156780000,156940000,28
3,156940000,158420000,20
3,158420000,158470000,31
3,158470000,158590000,23
3,158590000,159400000,18
3,159400000,159700000,22
3,159700000,159970000,28
3,159970000,161190000,21
3,161190000,162510000,17
3,162510000,162630000,10
3,162630000,165830000,17
3,165830000,168680000,12
3,168680000,169280000,17
3,169280000,169370000,20
3,169370000,169800000,25
3,169800000,169870000,19
3,169870000,170250000,28
3,170250000,170310000,20
3,170310000,170410000,18
3,170410000,170710000,16
3,170710000,171170000,13
3,171170000,172160000,15
3,172160000,172420000,17
3,172420000,172470000,31
3,172470000,173020000,20
3,173020000,174620000,12
3,174620000,175450000,10
3,175450000,176460000,12
3,176460000,176870000,14
3,176870000,176920000,18
3,176920000,177000000,23
3,177000000,177150000,18
3,177150000,177640000,14
3,177640000,178570000,12
3,178570000,178960000,14
3,178960000,179080000,19
3,179080000,179180000,14
3,179180000,179500000,19
3,179500000,180530000,13
3,180530000,180650000,18
3,180650000,181390000,12
3,181390000,181650000,17
3,181650000,182380000,13
3,182380000,182540000,17
3,182540000,182690000,13
3,182690000,183750000,20
3,183750000,183870000,25
3,183870000,184110000,36
3,184110000,184260000,25
3,184260000,184410000,36
3,184410000,184510000,29
3,184510000,184540000,18
3,184540000,184690000,13
3,184690000,185180000,17
3,185180000,186970000,20
3,186970000,187410000,15
3,187410000,187470000,22
3,187470000,188110000,15
3,188110000,192460000,13
3,192460000,192550000,15
3,192550000,192740000,18
3,192740000,193420000,13
3,193420000,193980000,22
3,193980000,194110000,35
3,194110000,194130000,21
3,194130000,194200000,14
3,194200000,194290000,24
3,194290000,194360000,35
3,194360000,194400000,17
3,194400000,194610000,25
3,194610000,194660000,18
3,194660000,194990000,29
3,194990000,195270000,16
3,195270000,195340000,23
3,195340000,195450000,71
3,195450000,195730000,44
3,195730000,195850000,23
3,195850000,195960000,37
3,195960000,196440000,24
3,196440000,196690000,20
3,196690000,196780000,34
3,196780000,196990000,14
3,196990000,197050000,17
3,197050000,197970000,24
3,197970000,198022430,0
4,0,70000,80
4,70000,510000,19
4,510000,1100000,40
4,1100000,1160000,23
4,1160000,1430000,38
4,1430000,1480000,0
4,1480000,1870000,43
4,1870000,2100000,31
4,2100000,2250000,21
4,2250000,2470000,38
4,2470000,2740000,28
4,2740000,2840000,42
4,2840000,3220000,24
4,3220000,3320000,38
4,3320000,3410000,27
4,3410000,3560000,45
4,3560000,3640000,81
4,3640000,3880000,41
4,3880000,3970000,28
4,3970000,4450000,24
4,4450000,4540000,14
4,4540000,4830000,22
4,4830000,4880000,33
4,4880000,5060000,21
4,5060000,5370000,16
4,5370000,5800000,22
4,5800000,6230000,30
4,6230000,6790000,36
4,6790000,6880000,18
4,6880000,7780000,37
4,7780000,7950000,25
4,7950000,8920000,37
4,8920000,9160000,23
4,9160000,9210000,6
4,9210000,9280000,91
4,9280000,9320000,0
4,9320000,9370000,76
4,9370000,10170000,21
4,10170000,10380000,11
4,10380000,10640000,16
4,10640000,11370000,12
4,11370000,11430000,17
4,11430000,13060000,12
4,13060000,13520000,14
4,13520000,13560000,24
4,13560000,13860000,14
4,13860000,15130000,12
4,15130000,15700000,14
4,15700000,16170000,18
4,16170000,17470000,13
4,17470000,17790000,21
4,17790000,18730000,13
4,18730000,21910000,11
4,21910000,22460000,12
4,22460000,22530000,17
4,22530000,24320000,12
4,24320000,25430000,16
4,25430000,25690000,24
4,25690000,26070000,20
4,26070000,26610000,16
4,26610000,27160000,14
4,27160000,35680000,11
4,35680000,37300000,12
4,37300000,37490000,13
4,37490000,38720000,17
4,38720000,38770000,26
4,38770000,39350000,16
4,39350000,40960000,21
4,40960000,41520000,17
4,41520000,41740000,13
4,41740000,41860000,15
4,41860000,41940000,19
4,41940000,42150000,15
4,42150000,42410000,19
4,42410000,42570000,13
4,42570000,47240000,11
4,47240000,47910000,13
4,47910000,48500000,15
4,48500000,48700000,12
4,48700000,49090000,16
4,49090000,49160000,3761
4,49160000,49260000,50
4,49260000,49340000,133
4,49340000,49480000,0
4,49480000,49670000,62
4,49670000,52660000,0
4,52660000,53500000,15
4,53500000,53770000,18
4,53770000,54960000,14
4,54960000,55130000,21
4,55130000,56210000,14
4,56210000,56270000,20
4,56270000,56900000,14
4,56900000,57370000,16
4,57370000,57650000,19
4,57650000,57850000,23
4,57850000,57940000,18
4,57940000,58180000,16
4,58180000,58660000,13
4,58660000,59740000,11
4,59740000,59790000,0
4,59790000,67830000,11
4,67830000,69680000,14
4,69680000,71230000,12
4,71230000,71540000,14
4,71540000,71620000,18
4,71620000,71690000,15
4,71690000,71830000,22
4,71830000,72050000,16
4,72050000,72210000,14
4,72210000,73340000,12
4,73340000,75280000,13
4,75280000,75320000,7
4,75320000,75430000,11
4,75430000,75480000,0
4,75480000,76470000,14
4,76470000,76670000,20
4,76670000,76760000,14
4,76760000,76990000,19
4,76990000,78060000,16
4,78060000,80280000,14
4,80280000,81080000,12
4,81080000,81130000,20
4,81130000,82260000,12
4,82260000,83160000,13
4,83160000,83640000,18
4,83640000,83730000,23
4,83730000,83910000,15
4,83910000,84070000,20
4,84070000,84560000,17
4,84560000,85400000,13
4,85400000,85640000,15
4,85640000,87730000,13
4,87730000,87770000,16
4,87770000,87930000,20
4,87930000,89040000,15
4,89040000,89300000,18
4,89300000,90050000,15
4,90050000,91420000,12
4,91420000,92530000,11
4,92530000,93260000,12
4,93260000,94440000,11
4,94440000,94740000,12
4,94740000,95590000,14
4,95590000,95670000,24
4,95670000,96280000,14
4,96280000,98650000,11
4,98650000,98820000,13
4,98820000,100190000,15
4,100190000,103030000,12
4,103030000,103620000,14
4,103620000,103900000,17
4,103900000,104090000,13
4,104090000,104240000,16
4,104240000,108840000,13
4,108840000,109140000,15
4,109140000,109260000,12
4,109260000,109730000,16
4,109730000,109900000,11
4,109900000,109950000,15
4,109950000,110220000,11
4,110220000,111570000,15
4,111570000,112970000,12
4,112970000,113580000,16
4,113580000,113760000,20
4,113760000,113810000,16
4,113810000,115530000,12
4,115530000,118750000,11
4,118750000,119480000,13
4,119480000,119560000,26
4,119560000,120320000,15
4,120320000,120380000,27
4,120380000,122260000,12
4,122260000,123080000,14
4,123080000,123280000,12
4,123280000,124730000,15
4,124730000,128480000,12
4,128480000,128870000,16
4,128870000,129020000,23
4,129020000,129510000,16
4,129510000,129790000,20
4,129790000,130060000,15
4,130060000,132640000,12
4,132640000,132690000,49
4,132690000,138480000,11
4,138480000,139750000,13
4,139750000,140710000,19
4,140710000,141130000,16
4,141130000,141230000,19
4,141230000,141480000,14
4,141480000,141810000,16
4,141810000,142820000,13
4,142820000,143700000,11
4,143700000,144630000,14
4,144630000,145670000,12
4,145670000,146080000,14
4,146080000,147210000,15
4,147210000,148470000,13
4,148470000,149070000,17
4,149070000,150690000,12
4,150690000,151210000,14
4,151210000,151860000,13
4,151860000,152050000,22
4,152050000,152340000,17
4,152340000,152570000,14
4,152570000,153210000,16
4,153210000,153440000,12
4,153440000,153850000,17
4,153850000,154210000,21
4,154210000,154790000,17
4,154790000,154890000,12
4,154890000,154990000,18
4,154990000,156610000,13
4,156610000,158740000,12
4,158740000,159210000,13
4,159210000,159570000,14
4,159570000,160060000,16
4,160060000,160290000,13
4,160290000,160350000,22
4,160350000,160680000,15
4,160680000,161100000,13
4,161100000,163300000,11
4,163300000,164600000,13
4,164600000,165390000,11
4,165390000,165660000,14
4,165660000,165820000,16
4,165820000,166090000,20
4,166090000,166530000,14
4,166530000,168770000,12
4,168770000,169520000,14
4,169520000,169950000,16
4,169950000,170010000,27
4,170010000,171140000,16
4,171140000,173740000,12
4,173740000,174410000,14
4,174410000,174460000,27
4,174460000,178300000,13
4,178300000,178480000,16
4,178480000,178650000,13
4,178650000,182680000,12
4,182680000,183390000,14
4,183390000,183680000,12
4,183680000,183720000,18
4,183720000,183780000,36
4,183780000,183830000,25
4,183830000,184060000,19
4,184060000,184230000,15
4,184230000,184360000,27
4,184360000,185870000,20
4,185870000,185960000,28
4,185960000,187710000,17
4,187710000,188890000,14
4,188890000,189210000,20
4,189210000,189340000,17
4,189340000,190150000,14
4,190150000,190540000,17
4,190540000,190680000,42
4,190680000,190970000,24
4,190970000,191050000,79
4,191050000,191154276,0
5,0,140000,38
5,140000,390000,47
5,390000,1520000,57
5,1520000,1930000,47
5,1930000,2340000,35
5,2340000,2770000,30
5,2770000,2860000,21
5,2860000,2920000,33
5,2920000,2990000,18
5,2990000,3790000,27
5,3790000,4280000,20
5,4280000,4530000,17
5,4530000,5250000,20
5,5250000,5380000,31
5,5380000,5490000,21
5,5490000,5590000,27
5,5590000,6180000,21
5,6180000,6330000,25
5,6330000,6800000,32
5,6800000,6910000,24
5,6910000,8100000,20
5,8100000,9520000,17
5,9520000,10000000,20
5,10000000,10270000,26
5,10270000,10340000,37
5,10340000,10440000,23
5,10440000,10720000,39
5,10720000,11340000,22
5,11340000,11450000,18
5,11450000,13380000,16
5,13380000,13820000,18
5,13820000,13960000,20
5,13960000,15020000,26
5,15020000,16420000,18
5,16420000,16570000,23
5,16570000,17220000,29
5,17220000,17510000,23
5,17510000,17530000,172
5,17530000,17580000,0
5,17580000,17630000,55
5,17630000,17970000,19
5,17970000,21460000,15
5,21460000,21570000,34
5,21570000,31300000,15
5,31300000,31610000,22
5,31610000,32330000,30
5,32330000,32440000,22
5,32440000,32560000,30
5,32560000,32720000,25
5,32720000,33470000,18
5,33470000,34170000,19
5,34170000,34220000,58
5,34220000,34430000,16
5,34430000,34780000,24
5,34780000,35120000,21
5,35120000,37230000,19
5,37230000,37430000,29
5,37430000,37500000,25
5,37500000,39370000,21
5,39370000,40650000,17
5,40650000,40930000,23
5,40930000,42860000,17
5,42860000,43280000,29
5,43280000,43310000,18
5,43310000,43610000,23
5,43610000,44050000,19
5,44050000,45940000,16
5,45940000,46320000,13
5,46320000,46410000,27
5,46410000,49400000,0
5,49400000,49450000,84
5,49450000,49970000,19
5,49970000,50210000,15
5,50210000,50270000,22
5,50270000,51920000,15
5,51920000,52260000,17
5,52260000,52320000,24
5,52320000,52400000,15
5,52400000,52530000,20
5,52530000,52680000,16
5,52680000,54360000,19
5,54360000,55310000,22
5,55310000,55390000,31
5,55390000,55840000,22
5,55840000,56290000,19
5,56290000,56530000,26
5,56530000,56760000,20
5,56760000,57300000,17
5,57300000,57350000,11
5,57350000,58170000,17
5,58170000,58260000,24
5,58260000,59690000,17
5,59690000,60730000,20
5,60730000,60860000,16
5,60860000,61000000,26
5,61000000,61450000,19
5,61450000,61640000,22
5,61640000,61690000,18
5,61690000,61740000,29
5,61740000,62390000,19
5,62390000,63330000,15
5,63330000,64280000,18
5,64280000,64480000,21
5,64480000,64630000,16
5,64630000,65750000,21
5,65750000,66450000,17
5,66450000,66540000,24
5,66540000,66660000,19
5,66660000,67280000,17
5,67280000,68210000,19
5,68210000,68830000,28
5,68830000,68950000,21
5,68950000,69180000,9
5,69180000,69220000,53
5,69220000,69320000,14
5,69320000,69420000,28
5,69420000,69490000,12
5,69490000,69530000,47
5,69530000,69730000,10
5,69730000,69780000,18
5,69780000,69830000,45
5,69830000,70060000,10
5,70060000,70090000,67
5,70090000,70190000,14
5,70190000,70320000,24
5,70320000,70490000,14
5,70490000,70540000,52
5,70540000,70690000,11
5,70690000,70740000,17
5,70740000,71130000,24
5,71130000,72400000,20
5,72400000,72840000,25
5,72840000,75620000,20
5,75620000,75730000,27
5,75730000,75860000,22
5,75860000,76000000,18
5,76000000,76040000,25
5,76040000,76200000,32
5,76200000,78440000,21
5,78440000,78560000,28
5,78560000,79350000,21
5,79350000,79540000,27
5,79540000,79610000,33
5,79610000,79660000,26
5,79660000,80460000,20
5,80460000,80550000,26
5,80550000,81890000,19
5,81890000,83160000,17
5,83160000,86290000,15
5,86290000,86620000,20
5,86620000,88000000,17
5,88000000,89310000,15
5,89310000,89610000,17
5,89610000,90560000,18
5,90560000,90660000,26
5,90660000,90720000,19
5,90720000,91480000,16
5,91480000,91630000,18
5,91630000,91680000,0
5,91680000,92490000,15
5,92490000,92900000,18
5,92900000,92950000,29
5,92950000,94180000,17
5,94180000,94450000,15
5,94450000,95140000,19
5,95140000,95220000,29
5,95220000,96880000,19
5,96880000,97990000,17
5,97990000,98380000,20
5,98380000,99690000,16
5,99690000,99740000,28
5,99740000,103490000,17
5,103490000,106470000,15
5,106470000,107710000,17
5,107710000,108200000,21
5,108200000,108530000,16
5,108530000,108640000,23
5,108640000,111660000,17
5,111660000,112190000,21
5,112190000,112460000,26
5,112460000,112840000,20
5,112840000,113130000,19
5,113130000,114030000,17
5,114030000,116250000,19
5,116250000,117900000,15
5,117900000,119200000,20
5,119200000,121540000,16
5,121540000,122670000,19
5,122670000,123820000,17
5,123820000,124430000,20
5,124430000,125360000,16
5,125360000,125830000,19
5,125830000,126260000,29
5,126260000,126630000,20
5,126630000,127690000,18
5,127690000,129770000,16
5,129770000,130220000,18
5,130220000,130710000,23
5,130710000,130880000,18
5,130880000,131190000,21
5,131190000,133330000,31
5,133330000,133430000,42
5,133430000,133480000,54
5,133480000,133740000,26
5,133740000,134940000,35
5,134940000,135090000,27
5,135090000,135150000,17
5,135150000,135230000,35
5,135230000,135320000,18
5,135320000,135580000,28
5,135580000,136830000,20
5,136830000,137120000,24
5,137120000,137360000,21
5,137360000,137450000,32
5,137450000,137550000,27
5,137550000,137690000,36
5,137690000,137770000,29
5,137770000,137840000,50
5,137840000,138120000,35
5,138120000,138260000,22
5,138260000,138790000,31
5,138790000,138840000,0
5,138840000,139010000,37
5,139010000,139290000,55
5,139290000,140110000,28
5,140110000,140710000,23
5,140710000,140810000,32
5,140810000,140850000,27
5,140850000,140930000,37
5,140930000,141010000,22
5,141010000,141340000,42
5,141340000,141550000,25
5,141550000,141790000,35
5,141790000,142260000,27
5,142260000,142580000,20
5,142580000,142630000,28
5,142630000,143020000,19
5,143020000,144980000,17
5,144980000,145210000,19
5,145210000,145550000,22
5,145550000,145600000,34
5,145600000,146020000,22
5,146020000,148030000,17
5,148030000,148310000,20
5,148310000,148580000,23
5,148580000,148740000,31
5,148740000,148860000,46
5,148860000,148980000,25
5,148980000,149250000,36
5,149250000,149430000,25
5,149430000,150060000,47
5,150060000,150400000,23
5,150400000,150650000,39
5,150650000,151160000,28
5,151160000,151590000,21
5,151590000,153090000,17
5,153090000,153480000,20
5,153480000,153610000,27
5,153610000,153760000,22
5,153760000,154250000,35
5,154250000,154420000,24
5,154420000,155140000,18
5,155140000,155190000,0
5,155190000,156200000,17
5,156200000,156350000,22
5,156350000,157420000,26
5,157420000,157630000,21
5,157630000,158500000,17
5,158500000,159330000,22
5,159330000,159430000,30
5,159430000,159520000,22
5,159520000,159800000,38
5,159800000,160370000,21
5,160370000,160690000,18
5,160690000,161700000,15
5,161700000,162710000,17
5,162710000,163100000,21
5,163100000,163260000,17
5,163260000,166160000,16
5,166160000,167240000,17
5,167240000,167580000,22
5,167580000,167670000,27
5,167670000,167910000,36
5,167910000,168090000,26
5,168090000,168240000,34
5,168240000,168740000,25
5,168740000,169470000,20
5,169470000,170220000,29
5,170220000,170730000,19
5,170730000,171060000,37
5,171060000,171290000,29
5,171290000,171430000,20
5,171430000,171450000,34
5,171450000,171630000,43
5,171630000,171760000,28
5,171760000,171970000,37
5,171970000,172390000,45
5,172390000,172580000,29
5,172580000,172760000,38
5,172760000,172970000,26
5,172970000,173240000,34
5,173240000,173320000,27
5,173320000,173390000,16
5,173390000,173730000,28
5,173730000,174380000,34
5,174380000,174960000,30
5,174960000,175950000,45
5,175950000,176320000,76
5,176320000,176400000,31
5,176400000,176500000,46
5,176500000,176560000,76
5,176560000,176730000,40
5,176730000,176960000,81
5,176960000,177040000,55
5,177040000,177350000,39
5,177350000,177430000,62
5,177430000,177500000,41
5,177500000,177820000,67
5,177820000,178020000,52
5,178020000,178540000,38
5,178540000,179350000,64
5,179350000,179500000,37
5,179500000,179650000,64
5,179650000,179720000,39
5,179720000,179920000,64
5,179920000,180020000,38
5,180020000,180110000,82
5,180110000,180170000,30
5,180170000,180260000,52
5,180260000,180460000,37
5,180460000,180760000,55
5,180760000,180915260,23
6,0,60000,0
6,60000,200000,12
6,200000,480000,28
6,480000,1380000,20
6,1380000,1760000,27
6,1760000,2360000,16
6,2360000,2780000,21
6,2780000,3220000,28
6,3220000,3310000,37
6,3310000,3450000,27
6,3450000,3720000,23
6,3720000,3830000,30
6,3830000,4930000,20
6,4930000,5160000,24
6,5160000,5270000,18
6,5270000,5590000,16
6,5590000,5700000,19
6,5700000,5860000,25
6,5860000,6590000,17
6,6590000,7220000,24
6,7220000,7280000,34
6,7280000,7990000,21
6,7990000,8330000,18
6,8330000,10080000,13
6,10080000,10310000,17
6,10310000,10890000,24
6,10890000,11040000,17
6,11040000,11500000,20
6,11500000,13250000,16
6,13250000,13540000,22
6,13540000,13890000,19
6,13890000,14750000,16
6,14750000,15020000,19
6,15020000,15250000,24
6,15250000,15490000,17
6,15490000,15540000,30
6,15540000,16200000,15
6,16200000,16360000,25
6,16360000,17090000,15
6,17090000,18390000,18
6,18390000,20020000,13
6,20020000,20060000,20
6,20060000,20140000,14
6,20140000,20560000,18
6,20560000,21190000,13
6,21190000,21550000,17
6,21550000,21680000,21
6,21680000,21990000,18
6,21990000,22060000,14
6,22060000,24020000,12
6,24020000,24360000,15
6,24360000,24780000,19
6,24780000,25390000,16
6,25390000,25940000,13
6,25940000,26880000,18
6,26880000,27100000,13
6,27100000,27240000,21
6,27240000,27560000,17
6,27560000,27870000,20
6,27870000,28030000,13
6,28030000,28530000,16
6,28530000,28550000,10
6,28550000,28990000,20
6,28990000,29470000,14
6,29470000,30440000,22
6,30440000,31170000,29
6,31170000,31510000,20
6,31510000,32190000,37
6,32190000,32220000,25
6,32220000,32460000,16
6,32460000,32710000,11
6,32710000,33120000,19
6,33120000,33190000,38
6,33190000,33530000,30
6,33530000,33990000,36
6,33990000,34080000,49
6,34080000,34240000,34
6,34240000,34360000,18
6,34360000,34480000,30
6,34480000,34560000,40
6,34560000,34650000,17
6,34650000,34760000,24
6,34760000,35010000,17
6,35010000,35060000,34
6,35060000,35130000,18
6,35130000,35350000,27
6,35350000,35430000,33
6,35430000,35500000,37
6,35500000,35540000,23
6,35540000,35650000,15
6,35650000,35680000,24
6,35680000,35790000,33
6,35790000,36090000,18
6,36090000,36540000,23
6,36540000,36820000,31
6,36820000,36900000,20
6,36900000,37030000,35
6,37030000,37140000,28
6,37140000,37440000,20
