chromosome,start,end,segmented_coverage
2,230630000,230710000,16
2,230710000,230780000,20
2,230780000,230950000,27
2,230950000,231440000,20
2,231440000,231580000,33
2,231580000,231680000,20
2,231680000,231920000,39
2,231920000,232040000,19
2,232040000,232220000,32
2,232220000,232270000,56
2,232270000,232450000,39
2,232450000,232590000,54
2,232590000,232670000,26
2,232670000,232720000,4
2,232720000,232830000,37
2,232830000,233070000,20
2,233070000,233170000,26
2,233170000,233570000,43
2,233570000,233730000,21
2,233730000,234000000,39
2,234000000,234050000,0
2,234050000,234390000,37
2,234390000,234610000,17
2,234610000,234700000,24
2,234700000,234760000,43
2,234760000,235840000,24
2,235840000,235980000,40
2,235980000,236400000,28
2,236400000,236520000,41
2,236520000,237010000,33
2,237010000,237130000,41
2,237130000,237480000,26
2,237480000,237550000,44
2,237550000,238320000,27
2,238320000,238510000,43
2,238510000,238710000,33
2,238710000,238760000,16
2,238760000,238830000,48
2,238830000,238890000,40
2,238890000,239000000,31
2,239000000,239080000,63
2,239080000,239510000,39
2,239510000,239780000,30
2,239780000,239830000,0
2,239830000,240760000,43
2,240760000,240810000,15
2,240810000,240910000,45
2,240910000,241060000,28
2,241060000,242210000,48
2,242210000,242390000,27
2,242390000,243040000,45
2,243040000,243090000,2
2,243090000,243199373,0
3,0,60000,0
3,60000,610000,16
3,610000,660000,4
3,660000,3100000,15
3,3100000,3170000,22
3,3170000,4420000,16
3,4420000,4780000,23
3,4780000,4880000,30
3,4880000,5020000,20
3,5020000,5180000,33
3,5180000,5390000,24
3,5390000,5680000,18
3,5680000,7910000,15
3,7910000,8450000,18
3,8450000,8570000,23
3,8570000,9000000,26
3,9000000,9300000,33
3,9300000,9530000,23
3,9530000,9720000,34
3,9720000,10000000,47
3,10000000,10070000,34
3,10070000,10150000,23
3,10150000,10370000,41
3,10370000,10390000,67
3,10390000,10520000,48
3,10520000,10560000,58
3,10560000,10970000,33
3,10970000,11080000,45
3,11080000,11270000,34
3,11270000,11340000,29
3,11340000,11540000,22
3,11540000,11570000,30
3,11570000,11620000,48
3,11620000,11760000,26
3,11760000,11860000,33
3,11860000,12470000,21
3,12470000,12530000,37
3,12530000,12700000,27
3,12700000,12760000,37
3,12760000,12900000,41
3,12900000,13460000,54
3,13460000,13510000,34
3,13510000,13760000,54
3,13760000,13810000,26
3,13810000,13930000,49
3,13930000,13980000,29
3,13980000,14150000,18
3,14150000,14290000,30
3,14290000,14650000,51
3,14650000,14800000,28
3,14800000,14970000,43
3,14970000,15040000,22
3,15040000,15170000,31
3,15170000,15290000,15
3,15290000,15600000,29
3,15600000,15640000,21
3,15640000,15710000,26
3,15710000,15880000,17
3,15880000,16600000,24
3,16600000,17160000,17
3,17160000,17210000,35
3,17210000,17480000,16
3,17480000,18030000,19
3,18030000,19840000,15
3,19840000,20360000,21
3,20360000,20710000,17
3,20710000,22930000,15
3,22930000,23620000,17
3,23620000,24090000,25
3,24090000,25580000,17
3,25580000,25630000,29
3,25630000,26260000,18
3,26260000,27060000,14
3,27060000,27500000,18
3,27500000,27780000,26
3,27780000,28020000,18
3,28020000,30500000,16
3,30500000,30730000,19
3,30730000,31180000,17
3,31180000,31680000,19
3,31680000,32360000,24
3,32360000,32520000,31
3,32520000,32690000,23
3,32690000,32820000,28
3,32820000,32870000,41
3,32870000,33220000,30
3,33220000,34120000,22
3,34120000,34440000,18
3,34440000,36390000,15
3,36390000,36720000,18
3,36720000,38010000,25
3,38010000,38080000,55
3,38080000,38150000,32
3,38150000,38190000,52
3,38190000,38580000,27
3,38580000,38700000,48
3,38700000,39140000,22
3,39140000,39250000,43
3,39250000,39550000,25
3,39550000,39910000,19
3,39910000,40330000,12
3,40330000,41340000,15
3,41340000,41940000,12
3,41940000,42280000,20
3,42280000,42530000,16
3,42530000,42590000,34
3,42590000,42690000,16
3,42690000,42760000,37
3,42760000,43150000,19
3,43150000,44900000,15
3,44900000,45290000,22
3,45290000,45580000,16
3,45580000,46080000,20
3,46080000,46430000,15
3,46430000,46700000,20
3,46700000,46760000,43
3,46760000,46890000,17
3,46890000,47060000,39
3,47060000,47200000,15
3,47200000,47640000,24
3,47640000,47790000,16
3,47790000,47910000,29
3,47910000,48110000,17
3,48110000,48230000,23
3,48230000,48280000,33
3,48280000,48440000,20
3,48440000,48730000,38
3,48730000,48780000,24
3,48780000,48880000,20
3,48880000,48960000,28
3,48960000,49020000,20
3,49020000,49070000,38
3,49070000,49130000,25
3,49130000,49240000,38
3,49240000,49680000,26
3,49680000,49770000,41
3,49770000,49820000,21
3,49820000,50000000,35
3,50000000,50150000,18
3,50150000,50710000,43
3,50710000,51410000,14
3,51410000,51700000,21
3,51700000,51760000,40
3,51760000,51960000,18
3,51960000,52570000,39
3,52570000,52800000,17
3,52800000,52910000,36
3,52910000,53080000,17
3,53080000,53170000,25
3,53170000,53310000,37
3,53310000,53720000,16
3,53720000,53890000,26
3,53890000,54230000,16
3,54230000,55490000,13
3,55490000,55640000,17
3,55640000,55710000,14
3,55710000,56220000,11
3,56220000,56690000,13
3,56690000,57010000,16
3,57010000,57210000,22
3,57210000,57270000,17
3,57270000,57500000,13
3,57500000,57920000,16
3,57920000,58190000,25
3,58190000,58500000,20
3,58500000,58660000,28
3,58660000,58710000,15
3,58710000,58840000,9
3,58840000,59950000,11
3,59950000,60020000,8
3,60020000,60140000,5
3,60140000,60410000,6
3,60410000,60580000,8
3,60580000,66180000,12
3,66180000,66270000,0
3,66270000,66430000,13
3,66430000,66490000,26
3,66490000,66750000,15
3,66750000,67140000,12
3,67140000,67640000,10
3,67640000,67900000,11
3,67900000,68610000,10
3,68610000,69020000,12
3,69020000,69530000,14
3,69530000,69980000,19
3,69980000,71070000,15
3,71070000,71930000,21
3,71930000,72280000,25
3,72280000,72400000,35
3,72400000,73170000,25
3,73170000,73580000,20
3,73580000,75280000,15
3,75280000,75370000,11
3,75370000,75530000,25
3,75530000,75620000,12
3,75620000,75800000,0
3,75800000,75870000,16
3,75870000,76020000,10
3,76020000,80500000,14
3,80500000,80840000,25
3,80840000,80870000,16
3,80870000,80960000,5
3,80960000,86570000,15
3,86570000,88520000,16
3,88520000,90200000,14
3,90200000,90230000,7
3,90230000,90310000,12
3,90310000,90510000,7
3,90510000,93500000,0
3,93500000,93570000,8
3,93570000,93620000,14
3,93620000,93950000,19
3,93950000,97950000,15
3,97950000,101100000,18
3,101100000,101590000,23
3,101590000,102010000,18
3,102010000,102930000,15
3,102930000,102980000,10
3,102980000,105580000,15
3,105580000,108950000,17
3,108950000,109010000,22
3,109010000,109130000,27
3,109130000,109170000,22
3,109170000,109380000,17
3,109380000,110750000,15
3,110750000,111300000,17
3,111300000,112920000,19
3,112920000,113010000,32
3,113010000,114080000,21
3,114080000,115970000,17
3,115970000,116360000,14
3,116360000,116800000,11
3,116800000,117100000,8
3,117100000,117850000,15
3,117850000,118490000,17
3,118490000,118610000,21
3,118610000,118830000,17
3,118830000,119540000,24
3,119540000,119640000,16
3,119640000,120290000,23
3,120290000,121210000,17
3,121210000,122610000,21
3,122610000,122880000,39
3,122880000,123000000,23
3,123000000,123210000,45
3,123210000,123340000,22
3,123340000,123420000,39
3,123420000,123550000,28
3,123550000,124260000,21
3,124260000,124480000,26
3,124480000,124540000,39
3,124540000,124640000,30
3,124640000,124940000,21
3,124940000,125060000,12
3,125060000,125370000,17
3,125370000,125720000,12
3,125720000,125880000,27
3,125880000,126060000,19
3,126060000,126280000,34
3,126280000,126370000,15
3,126370000,126490000,23
3,126490000,126570000,15
3,126570000,126670000,25
3,126670000,126760000,44
3,126760000,127550000,28
3,127550000,127640000,18
3,127640000,127700000,12
3,127700000,127980000,20
3,127980000,128100000,28
3,128100000,128220000,43
3,128220000,128440000,28
3,128440000,128560000,20
3,128560000,129030000,26
3,129030000,129090000,39
3,129090000,129230000,22
3,129230000,129360000,41
3,129360000,129630000,15
3,129630000,129740000,26
3,129740000,129810000,2
3,129810000,129850000,17
3,129850000,129930000,7
3,129930000,130650000,12
3,130650000,131060000,11
3,131060000,131110000,17
3,131110000,133090000,11
3,133090000,133540000,17
3,133540000,133810000,26
3,133810000,134030000,15
3,134030000,134120000,29
3,134120000,134320000,16
3,134320000,134390000,28
3,134390000,134720000,19
3,134720000,135870000,13
3,135870000,136010000,19
3,136010000,136420000,13
3,136420000,136770000,17
3,136770000,137760000,12
3,137760000,137920000,18
3,137920000,138000000,13
3,138000000,138050000,19
3,138050000,138190000,26
3,138190000,138540000,16
3,138540000,138700000,26
3,138700000,138970000,16
3,138970000,139050000,25
3,139050000,139230000,14
3,139230000,139280000,20
3,139280000,140760000,13
3,140760000,140930000,21
3,140930000,141670000,26
3,141670000,142000000,23
3,142000000,142540000,20
3,142540000,143050000,23
3,143050000,143920000,17
3,143920000,145240000,15
3,145240000,145930000,16
3,145930000,146290000,18
3,146290000,147070000,15
3,147070000,147140000,33
3,147140000,148510000,15
3,148510000,149180000,20
3,149180000,149230000,26
3,149230000,149340000,21
3,149340000,149450000,27
3,149450000,150420000,20
3,150420000,150500000,29
3,150500000,150890000,20
3,150890000,152710000,17
3,152710000,152950000,22
3,152950000,155280000,17
3,155280000,155430000,20
3,155430000,155600000,27
3,155600000,156400000,20
3,156400000,156780000,17
3,156780000,156910000,27
3,156910000,157360000,19
3,157360000,158420000,16
3,158420000,158590000,23
3,158590000,159410000,16
3,159410000,159700000,21
3,159700000,159960000,26
3,159960000,160160000,18
3,160160000,160210000,26
3,160210000,161190000,19
3,161190000,161700000,16
3,161700000,162510000,15
3,162510000,162600000,8
3,162600000,165840000,15
3,165840000,168680000,10
3,168680000,169190000,15
3,169190000,169460000,18
3,169460000,169800000,23
3,169800000,169870000,18
3,169870000,170250000,26
3,170250000,170310000,18
3,170310000,170380000,15
3,170380000,171380000,12
3,171380000,172410000,14
3,172410000,172470000,26
3,172470000,172960000,19
3,172960000,173150000,13
3,173150000,174490000,10
3,174490000,175640000,9
3,175640000,176590000,10
3,176590000,176850000,13
3,176850000,177100000,18
3,177100000,178970000,11
3,178970000,179080000,16
3,179080000,179170000,12
3,179170000,179500000,17
3,179500000,180530000,11
3,180530000,180660000,16
3,180660000,181390000,11
3,181390000,181450000,18
3,181450000,181650000,15
3,181650000,182380000,11
3,182380000,182540000,16
3,182540000,182690000,12
3,182690000,183750000,18
3,183750000,183870000,23
3,183870000,184110000,34
3,184110000,184260000,23
3,184260000,184410000,34
3,184410000,184510000,26
3,184510000,185180000,14
3,185180000,187060000,18
3,187060000,187380000,12
3,187380000,187470000,19
3,187470000,187570000,14
3,187570000,187620000,10
3,187620000,188010000,15
3,188010000,188610000,11
3,188610000,188670000,16
3,188670000,192530000,12
3,192530000,192660000,16
3,192660000,193420000,12
3,193420000,193980000,21
3,193980000,194120000,32
3,194120000,194200000,13
3,194200000,194290000,22
3,194290000,194360000,32
3,194360000,194400000,16
3,194400000,194610000,23
3,194610000,194660000,16
3,194660000,194990000,27
3,194990000,195160000,15
3,195160000,195200000,20
3,195200000,195250000,5
3,195250000,195360000,19
3,195360000,195410000,8
3,195410000,195650000,37
3,195650000,195850000,18
3,195850000,195960000,35
3,195960000,196440000,21
3,196440000,196690000,17
3,196690000,196780000,30
3,196780000,196990000,13
3,196990000,197050000,16
3,197050000,197340000,24
3,197340000,197390000,5
3,197390000,197780000,18
3,197780000,197870000,9
3,197870000,197920000,1
3,197920000,198022430,0
4,0,70000,28
4,70000,490000,16
4,490000,610000,29
4,610000,1050000,40
4,1050000,1090000,30
4,1090000,1160000,21
4,1160000,1420000,37
4,1420000,1470000,0
4,1470000,1870000,39
4,1870000,2100000,29
4,2100000,2250000,19
4,2250000,2470000,37
4,2470000,2740000,26
4,2740000,2840000,41
4,2840000,3220000,22
4,3220000,3320000,36
4,3320000,3410000,26
4,3410000,3570000,36
4,3570000,3640000,77
4,3640000,3880000,40
4,3880000,3970000,18
4,3970000,4090000,8
4,4090000,4320000,16
4,4320000,4430000,29
4,4430000,4480000,17
4,4480000,4540000,12
4,4540000,4830000,21
4,4830000,4880000,33
4,4880000,5060000,19
4,5060000,5350000,14
4,5350000,5800000,19
4,5800000,6230000,28
4,6230000,6630000,35
4,6630000,6800000,29
4,6800000,6870000,14
4,6870000,7790000,35
4,7790000,7940000,22
4,7940000,8930000,35
4,8930000,9160000,12
4,9160000,9370000,0
4,9370000,9470000,3
4,9470000,9680000,11
4,9680000,10080000,19
4,10080000,10170000,28
4,10170000,10380000,10
4,10380000,10640000,14
4,10640000,13050000,10
4,13050000,13800000,13
4,13800000,15130000,11
4,15130000,15700000,13
4,15700000,16170000,16
4,16170000,17270000,12
4,17270000,17470000,14
4,17470000,17820000,18
4,17820000,18460000,12
4,18460000,22210000,10
4,22210000,22460000,11
4,22460000,22530000,16
4,22530000,24400000,11
4,24400000,25430000,15
4,25430000,25570000,20
4,25570000,25690000,25
4,25690000,26070000,19
4,26070000,26370000,15
4,26370000,26440000,12
4,26440000,26540000,18
4,26540000,26760000,10
4,26760000,26880000,15
4,26880000,27010000,10
4,27010000,27160000,15
4,27160000,35700000,10
4,35700000,37500000,11
4,37500000,39350000,15
4,39350000,39640000,17
4,39640000,39820000,22
4,39820000,39950000,16
4,39950000,40090000,24
4,40090000,40960000,18
4,40960000,42410000,15
4,42410000,42570000,12
4,42570000,47360000,10
4,47360000,49090000,13
4,49090000,49170000,22
4,49170000,49340000,3
4,49340000,49480000,0
4,49480000,49670000,2
4,49670000,52680000,0
4,52680000,53410000,11
4,53410000,53760000,15
4,53760000,54930000,12
4,54930000,55110000,18
4,55110000,56210000,12
4,56210000,56270000,18
4,56270000,56900000,13
4,56900000,57590000,15
4,57590000,57850000,20
4,57850000,58140000,15
4,58140000,59740000,10
4,59740000,59790000,0
4,59790000,68060000,10
4,68060000,69360000,12
4,69360000,70020000,9
4,70020000,70290000,6
4,70290000,71540000,11
4,71540000,71690000,15
4,71690000,71780000,19
4,71780000,71880000,15
4,71880000,72210000,12
4,72210000,73780000,10
4,73780000,75280000,12
4,75280000,75330000,1
4,75330000,75430000,10
4,75430000,75490000,0
4,75490000,76420000,12
4,76420000,76530000,14
4,76530000,76670000,18
4,76670000,76760000,13
4,76760000,76870000,19
4,76870000,78110000,14
4,78110000,78470000,11
4,78470000,80070000,12
4,80070000,81080000,11
4,81080000,81130000,18
4,81130000,81310000,12
4,81310000,82130000,10
4,82130000,83160000,11
4,83160000,83290000,15
4,83290000,83380000,20
4,83380000,83640000,16
4,83640000,83730000,21
4,83730000,84610000,15
4,84610000,85400000,11
4,85400000,85640000,14
4,85640000,87720000,11
4,87720000,88380000,14
4,88380000,88870000,12
4,88870000,89060000,14
4,89060000,89300000,17
4,89300000,90070000,13
4,90070000,90950000,11
4,90950000,94700000,10
4,94700000,95590000,12
4,95590000,95680000,21
4,95680000,96390000,12
4,96390000,98830000,10
4,98830000,99340000,12
4,99340000,99590000,15
4,99590000,99810000,12
4,99810000,99980000,15
4,99980000,103150000,11
4,103150000,103800000,13
4,103800000,103890000,7
4,103890000,104450000,12
4,104450000,104780000,9
4,104780000,108620000,11
4,108620000,109730000,13
4,109730000,110220000,11
4,110220000,111580000,13
4,111580000,112890000,10
4,112890000,113120000,12
4,113120000,113810000,15
4,113810000,115730000,11
4,115730000,118610000,10
4,118610000,119340000,11
4,119340000,119590000,3
4,119590000,120260000,12
4,120260000,120360000,4
4,120360000,121990000,11
4,121990000,124260000,12
4,124260000,124480000,15
4,124480000,124770000,12
4,124770000,128610000,10
4,128610000,129790000,15
4,129790000,130060000,12
4,130060000,132580000,10
4,132580000,132660000,5
4,132660000,132890000,3
4,132890000,137700000,10
4,137700000,139550000,11
4,139550000,139870000,14
4,139870000,140820000,17
4,140820000,141150000,14
4,141150000,141230000,19
4,141230000,141480000,11
4,141480000,141690000,15
4,141690000,142740000,11
4,142740000,143710000,10
4,143710000,144710000,12
4,144710000,145070000,4
4,145070000,146080000,11
4,146080000,147220000,13
4,147220000,148460000,11
4,148460000,149070000,15
4,149070000,149680000,11
4,149680000,150400000,10
4,150400000,150970000,11
4,150970000,151210000,14
4,151210000,151790000,11
4,151790000,151870000,13
4,151870000,152050000,19
4,152050000,152340000,15
4,152340000,152570000,12
4,152570000,152660000,19
4,152660000,153210000,15
4,153210000,153240000,12
4,153240000,153320000,10
4,153320000,153440000,12
4,153440000,153850000,15
4,153850000,154210000,20
4,154210000,154720000,16
4,154720000,154910000,12
4,154910000,154990000,16
4,154990000,156610000,12
4,156610000,159480000,11
4,159480000,160280000,14
4,160280000,160350000,19
4,160350000,160440000,14
4,160440000,165150000,11
4,165150000,165200000,6
4,165200000,165680000,10
4,165680000,165820000,13
4,165820000,166080000,18
4,166080000,166130000,14
4,166130000,166200000,5
4,166200000,166530000,13
4,166530000,168790000,10
4,168790000,169090000,12
4,169090000,169950000,13
4,169950000,170010000,22
4,170010000,171130000,14
4,171130000,173500000,10
4,173500000,174410000,13
4,174410000,174460000,26
4,174460000,178050000,11
4,178050000,178480000,13
4,178480000,178650000,12
4,178650000,182420000,10
4,182420000,183680000,12
4,183680000,183720000,14
4,183720000,183830000,28
4,183830000,184060000,17
4,184060000,184230000,14
4,184230000,184250000,19
4,184250000,184350000,26
4,184350000,185870000,18
4,185870000,185950000,27
4,185950000,186160000,16
4,186160000,187710000,15
4,187710000,188890000,12
4,188890000,189170000,18
4,189170000,189340000,15
4,189340000,190470000,12
4,190470000,190540000,8
4,190540000,190930000,16
4,190930000,191000000,0
4,191000000,191050000,3
4,191050000,191154276,0
5,0,50000,18
5,50000,210000,41
5,210000,300000,25
5,300000,690000,48
5,690000,840000,20
5,840000,1030000,45
5,1030000,1280000,61
5,1280000,1570000,50
5,1570000,1720000,33
5,1720000,1940000,49
5,1940000,2760000,31
5,2760000,3790000,24
5,3790000,4280000,19
5,4280000,4830000,16
5,4830000,5250000,19
5,5250000,5380000,29
5,5380000,6180000,20
5,6180000,6910000,28
5,6910000,7100000,18
5,7100000,7310000,13
5,7310000,7740000,17
5,7740000,7860000,23
5,7860000,8070000,18
5,8070000,9320000,15
5,9320000,10020000,17
5,10020000,10270000,24
5,10270000,10340000,35
5,10340000,10440000,21
5,10440000,10720000,38
5,10720000,11330000,21
5,11330000,11560000,16
5,11560000,13360000,14
5,13360000,13820000,16
5,13820000,13960000,18
5,13960000,14750000,25
5,14750000,15020000,21
5,15020000,16420000,16
5,16420000,16660000,21
5,16660000,17220000,27
5,17220000,17280000,19
5,17280000,17390000,24
5,17390000,17500000,19
5,17500000,17540000,2
5,17540000,17590000,0
5,17590000,20700000,14
5,20700000,20940000,3
5,20940000,21270000,14
5,21270000,21390000,2
5,21390000,21450000,14
5,21450000,21520000,6
5,21520000,21580000,21
5,21580000,21940000,13
5,21940000,22010000,4
5,22010000,22130000,13
5,22130000,22220000,4
5,22220000,31320000,14
5,31320000,31610000,21
5,31610000,32330000,28
5,32330000,32440000,20
5,32440000,32740000,24
5,32740000,34070000,17
5,34070000,34400000,3
5,34400000,34430000,10
5,34430000,35010000,20
5,35010000,37060000,17
5,37060000,37230000,20
5,37230000,37430000,25
5,37430000,39370000,19
5,39370000,40670000,15
5,40670000,40930000,21
5,40930000,42770000,15
5,42770000,42890000,18
5,42890000,43260000,25
5,43260000,43950000,17
5,43950000,45910000,13
5,45910000,46310000,9
5,46310000,46410000,7
5,46410000,49430000,0
5,49430000,49480000,3
5,49480000,49950000,11
5,49950000,50210000,14
5,50210000,50270000,20
5,50270000,50670000,13
5,50670000,50720000,19
5,50720000,51920000,13
5,51920000,53540000,16
5,53540000,54070000,18
5,54070000,54430000,16
5,54430000,56010000,20
5,56010000,56270000,16
5,56270000,56410000,21
5,56410000,56530000,26
5,56530000,56630000,19
5,56630000,57160000,16
5,57160000,57740000,13
5,57740000,58170000,16
5,58170000,58260000,22
5,58260000,59950000,16
5,59950000,60860000,18
5,60860000,61000000,25
5,61000000,61510000,18
5,61510000,61560000,11
5,61560000,62050000,19
5,62050000,63780000,14
5,63780000,64290000,16
5,64290000,64460000,20
5,64460000,64710000,15
5,64710000,65730000,19
5,65730000,66450000,16
5,66450000,66520000,23
5,66520000,66750000,16
5,66750000,67280000,14
5,67280000,68210000,17
5,68210000,68830000,25
5,68830000,68870000,1
5,68870000,70650000,0
5,70650000,70750000,3
5,70750000,72400000,19
5,72400000,72840000,24
5,72840000,74360000,18
5,74360000,74510000,15
5,74510000,74840000,19
5,74840000,75530000,16
5,75530000,75730000,22
5,75730000,76010000,18
5,76010000,76050000,24
5,76050000,76170000,30
5,76170000,76270000,23
5,76270000,76720000,20
5,76720000,76920000,15
5,76920000,79350000,19
5,79350000,79650000,26
5,79650000,80450000,18
5,80450000,80550000,24
5,80550000,81030000,16
5,81030000,81300000,20
5,81300000,81570000,16
5,81570000,81720000,19
5,81720000,85560000,14
5,85560000,85610000,6
5,85610000,86540000,14
5,86540000,86620000,21
5,86620000,87950000,15
5,87950000,88000000,26
5,88000000,88080000,15
5,88080000,89380000,13
5,89380000,90390000,15
5,90390000,90560000,17
5,90560000,90660000,24
5,90660000,90720000,18
5,90720000,91630000,14
5,91630000,91680000,0
5,91680000,92900000,14
5,92900000,92950000,29
5,92950000,94600000,15
5,94600000,95130000,18
5,95130000,95220000,27
5,95220000,96830000,17
5,96830000,97990000,14
5,97990000,98380000,18
5,98380000,98730000,14
5,98730000,98920000,5
5,98920000,99390000,13
5,99390000,99440000,2
5,99440000,99660000,13
5,99660000,99740000,6
5,99740000,101550000,14
5,101550000,103410000,15
5,103410000,106400000,14
5,106400000,107710000,16
5,107710000,108200000,18
5,108200000,111480000,15
5,111480000,112190000,18
5,112190000,112370000,22
5,112370000,112410000,34
5,112410000,112460000,23
5,112460000,112970000,18
5,112970000,114420000,15
5,114420000,115460000,17
5,115460000,115660000,14
5,115660000,116260000,18
5,116260000,117900000,14
5,117900000,119110000,18
5,119110000,121290000,14
5,121290000,122060000,15
5,122060000,122460000,19
5,122460000,124430000,16
5,124430000,125500000,14
5,125500000,125770000,16
5,125770000,126220000,25
5,126220000,127590000,17
5,127590000,130240000,15
5,130240000,131130000,19
5,131130000,131310000,20
5,131310000,131440000,41
5,131440000,131530000,18
5,131530000,131620000,42
5,131620000,131790000,28
5,131790000,131840000,45
5,131840000,131990000,19
5,131990000,132560000,28
5,132560000,132680000,43
5,132680000,132820000,31
5,132820000,133010000,22
5,133010000,133180000,29
5,133180000,133280000,38
5,133280000,133330000,25
5,133330000,133430000,39
5,133430000,133480000,54
5,133480000,133750000,24
5,133750000,133930000,41
5,133930000,134340000,27
5,134340000,134480000,45
5,134480000,134940000,32
5,134940000,135100000,25
5,135100000,135150000,15
5,135150000,135230000,34
5,135230000,135330000,17
5,135330000,135420000,31
5,135420000,135520000,20
5,135520000,135580000,31
5,135580000,135790000,18
5,135790000,136300000,16
5,136300000,137360000,20
5,137360000,137550000,26
5,137550000,137690000,33
5,137690000,137770000,26
5,137770000,137840000,47
5,137840000,138110000,31
5,138110000,138260000,20
5,138260000,138290000,46
5,138290000,138710000,26
5,138710000,138790000,37
5,138790000,138840000,0
5,138840000,139010000,33
5,139010000,139290000,53
5,139290000,139800000,26
5,139800000,139920000,17
5,139920000,140100000,33
5,140100000,140710000,20
5,140710000,140850000,27
5,140850000,140900000,42
5,140900000,141010000,22
5,141010000,141340000,40
5,141340000,141550000,23
5,141550000,141820000,32
5,141820000,142030000,25
5,142030000,142120000,30
5,142120000,142260000,23
5,142260000,142580000,19
5,142580000,142640000,26
5,142640000,143690000,16
5,143690000,144920000,14
5,144920000,145210000,17
5,145210000,145980000,21
5,145980000,147070000,16
5,147070000,147760000,14
5,147760000,148330000,17
5,148330000,148580000,22
5,148580000,148740000,30
5,148740000,148860000,44
5,148860000,148980000,24
5,148980000,149040000,34
5,149040000,149110000,27
5,149110000,149250000,36
5,149250000,149430000,24
5,149430000,150060000,46
5,150060000,150400000,20
5,150400000,150540000,42
5,150540000,150650000,32
5,150650000,151160000,26
5,151160000,151580000,18
5,151580000,152840000,14
5,152840000,153480000,18
5,153480000,153620000,25
5,153620000,153670000,17
5,153670000,153770000,23
5,153770000,154250000,33
5,154250000,154410000,22
5,154410000,155140000,16
5,155140000,155190000,0
5,155190000,156140000,15
5,156140000,156330000,18
5,156330000,157420000,24
5,157420000,157610000,20
5,157610000,158500000,16
5,158500000,159330000,20
5,159330000,159430000,29
5,159430000,159530000,21
5,159530000,159800000,36
5,159800000,160020000,20
5,160020000,160470000,17
5,160470000,162710000,14
5,162710000,163170000,18
5,163170000,166160000,14
5,166160000,167120000,16
5,167120000,167510000,19
5,167510000,167670000,25
5,167670000,167900000,34
5,167900000,168080000,22
5,168080000,168220000,33
5,168220000,168730000,24
5,168730000,169440000,18
5,169440000,169630000,27
5,169630000,169690000,16
5,169690000,170220000,28
5,170220000,170720000,16
5,170720000,171290000,32
5,171290000,171430000,19
5,171430000,171630000,38
5,171630000,171750000,25
5,171750000,171840000,33
5,171840000,172390000,41
5,172390000,172580000,26
5,172580000,172780000,35
5,172780000,172970000,23
5,172970000,173300000,31
5,173300000,173490000,19
5,173490000,173670000,30
5,173670000,173720000,18
5,173720000,174470000,31
5,174470000,174860000,26
5,174860000,175000000,34
5,175000000,175330000,49
5,175330000,175370000,14
5,175370000,175550000,2
5,175550000,175630000,33
5,175630000,175740000,12
5,175740000,175780000,31
5,175780000,175850000,57
5,175850000,175940000,37
5,175940000,176330000,72
5,176330000,176400000,25
5,176400000,176490000,41
5,176490000,176560000,69
5,176560000,176720000,36
5,176720000,177070000,64
5,177070000,177360000,3
5,177360000,177430000,38
5,177430000,177480000,3
5,177480000,177500000,44
5,177500000,177820000,64
5,177820000,178020000,48
5,178020000,178540000,35
5,178540000,178810000,68
5,178810000,179360000,53
5,179360000,179500000,34
5,179500000,180020000,50
5,180020000,180110000,72
5,180110000,180170000,27
5,180170000,180260000,46
5,180260000,180450000,31
5,180450000,180720000,50
5,180720000,180740000,1
5,180740000,180915260,0
6,0,200000,0
6,200000,290000,22
6,290000,480000,28
6,480000,1380000,19
6,1380000,1790000,24
6,1790000,2360000,15
6,2360000,2780000,20
6,2780000,3220000,24
6,3220000,3330000,34
6,3330000,3830000,24
6,3830000,5160000,19
6,5160000,5700000,16
6,5700000,5860000,23
6,5860000,5960000,14
6,5960000,6010000,23
6,6010000,6540000,14
6,6540000,7220000,22
6,7220000,7270000,35
6,7270000,7920000,20
6,7920000,8330000,16
6,8330000,10080000,12
6,10080000,10310000,16
6,10310000,10890000,22
6,10890000,11040000,15
6,11040000,11440000,19
6,11440000,13200000,15
6,13200000,13540000,21
6,13540000,14750000,16
6,14750000,14910000,17
6,14910000,15300000,19
6,15300000,15490000,15
6,15490000,15540000,29
6,15540000,16200000,14
6,16200000,16360000,23
6,16360000,17090000,14
6,17090000,18330000,17
6,18330000,18610000,13
6,18610000,19790000,11
6,19790000,20140000,14
6,20140000,20560000,16
6,20560000,21220000,12
6,21220000,21550000,15
6,21550000,21680000,19
6,21680000,22070000,15
6,22070000,24020000,10
6,24020000,24360000,13
6,24360000,24780000,17
6,24780000,25070000,15
6,25070000,25940000,13
6,25940000,26660000,16
6,26660000,26710000,7
6,26710000,26970000,2
6,26970000,27100000,13
6,27100000,27880000,17
6,27880000,28030000,10
6,28030000,28700000,15
6,28700000,28990000,18
6,28990000,29460000,12
6,29460000,30410000,19
6,30410000,31170000,26
6,31170000,31500000,16
6,31500000,31940000,33
6,31940000,31960000,22
6,31960000,32010000,2
6,32010000,32210000,33
6,32210000,32460000,14
6,32460000,32660000,5
6,32660000,33130000,16
6,33130000,33190000,39
6,33190000,33530000,27
6,33530000,33990000,35
6,33990000,34080000,47
6,34080000,34220000,32
6,34220000,34250000,24
6,34250000,34370000,17
6,34370000,34480000,28
6,34480000,34560000,39
6,34560000,34650000,16
6,34650000,34770000,21
