chromosome,start,end,y_start,height,path_ID,variant_names
11,56470550,60970000,10,10,path_98,excess|19190|excess
12,37850000,37990000,23,21,path_99,excess|27117
12,37990000,38050000,23,21,path_99,excess|27117
12,38050000,53710000,23,21,path_99,excess|27117
12,53710000,56989920,23,21,path_99,excess|27117
10,75950000,80480000,51,16,path_100,excess|18229
10,73473823,75950000,51,16,path_100,excess|18229
10,72304890,73473823,51,16,path_100,excess|18229
10,71811619,72304890,51,16,path_100,excess|18229
10,71410718,71811619,51,16,path_100,excess|18229
10,71184307,71410718,51,16,path_100,excess|18229
10,69575586,71184307,51,16,path_100,excess|18229
10,69438881,69575586,51,16,path_100,excess|18229
10,66520000,69438881,51,16,path_100,excess|18229
10,66474022,66520000,51,16,path_100,excess|18229
10,66450000,66474022,51,16,path_100,excess|18229
10,61784585,66450000,51,16,path_100,excess|18229
11,81872624,87690000,0,41,path_101,excess|excess
11,69780000,81872624,0,41,path_101,excess|excess
18,54460000,72280000,22,16,path_102,excess|23733
20,41290000,41325573,53,13,path_103,25102|excess
20,41325573,42157529,53,13,path_103,25102|excess
20,42157529,42204003,53,13,path_103,25102|excess
20,42204003,42550000,53,13,path_103,25102|excess
20,42550000,44482783,53,13,path_103,25102|excess
20,44482783,44601403,53,13,path_103,25102|excess
20,44601403,44640000,53,13,path_103,25102|excess
20,44640000,45039444,53,13,path_103,25102|excess
20,45039444,46799780,53,13,path_103,25102|excess
20,46799780,47078574,53,13,path_103,25102|excess
20,47078574,47360000,53,13,path_103,25102|excess
20,47360000,47500000,53,13,path_103,25102|excess
20,47500000,47670000,53,13,path_103,25102|excess
20,47670000,47744236,53,13,path_103,25102|excess
20,47744236,47870000,53,13,path_103,25102|excess
20,47870000,47960000,53,13,path_103,25102|excess
20,47960000,48388303,53,13,path_103,25102|excess
20,48388303,48437105,53,13,path_103,25102|excess
20,48437105,48610000,53,13,path_103,25102|excess
20,48610000,48642645,53,13,path_103,25102|excess
20,48642645,49174002,53,13,path_103,25102|excess
20,49174002,51060000,53,13,path_103,25102|excess
20,51060000,51105937,53,13,path_103,25102|excess
20,51105937,51190000,53,13,path_103,25102|excess
20,51190000,51813748,53,13,path_103,25102|excess
20,51813748,52271585,53,13,path_103,25102|excess
20,52271585,52798345,53,13,path_103,25102|excess
20,52798345,52867034,53,13,path_103,25102|excess
20,52867034,53267568,53,13,path_103,25102|excess
20,53267568,53299466,53,13,path_103,25102|excess
20,53299466,53331476,53,13,path_103,25102|excess
20,53331476,53860000,53,13,path_103,25102|excess
20,53860000,55100000,53,13,path_103,25102|excess
20,55100000,55915011,53,13,path_103,25102|excess
20,55915011,56280195,53,13,path_103,25102|excess
20,56280195,56771867,53,13,path_103,25102|excess
20,56771867,57363515,53,13,path_103,25102|excess
20,57363515,57530000,53,13,path_103,25102|excess
20,57530000,59020000,53,13,path_103,25102|excess
20,59020000,59070000,53,13,path_103,25102|excess
20,41325573,42157529,66,10,path_104,25184|excess
20,42157529,42204003,66,10,path_104,25184|excess
20,42204003,42550000,66,10,path_104,25184|excess
20,42550000,44482783,66,10,path_104,25184|excess
20,44482783,44601403,66,10,path_104,25184|excess
20,44601403,44640000,66,10,path_104,25184|excess
20,44640000,45039444,66,10,path_104,25184|excess
20,45039444,46799780,66,10,path_104,25184|excess
20,46799780,47078574,66,10,path_104,25184|excess
20,47078574,47360000,66,10,path_104,25184|excess
20,47360000,47500000,66,10,path_104,25184|excess
20,47500000,47670000,66,10,path_104,25184|excess
20,47670000,47744236,66,10,path_104,25184|excess
20,47744236,47870000,66,10,path_104,25184|excess
20,47870000,47960000,66,10,path_104,25184|excess
20,47960000,48388303,66,10,path_104,25184|excess
20,48388303,48437105,66,10,path_104,25184|excess
20,48437105,48610000,66,10,path_104,25184|excess
20,48610000,48642645,66,10,path_104,25184|excess
20,48642645,49174002,66,10,path_104,25184|excess
20,49174002,51060000,66,10,path_104,25184|excess
20,51060000,51105937,66,10,path_104,25184|excess
20,51105937,51190000,66,10,path_104,25184|excess
20,51190000,51813748,66,10,path_104,25184|excess
20,51813748,52271585,66,10,path_104,25184|excess
20,52271585,52798345,66,10,path_104,25184|excess
20,52798345,52867034,66,10,path_104,25184|excess
20,52867034,53267568,66,10,path_104,25184|excess
20,53267568,53299466,66,10,path_104,25184|excess
20,53299466,53331476,66,10,path_104,25184|excess
20,53331476,53860000,66,10,path_104,25184|excess
20,53860000,55100000,66,10,path_104,25184|excess
20,55100000,55915011,66,10,path_104,25184|excess
20,55915011,56280195,66,10,path_104,25184|excess
20,56280195,56771867,66,10,path_104,25184|excess
20,56771867,57363515,66,10,path_104,25184|excess
20,57363515,57530000,66,10,path_104,25184|excess
20,57530000,59020000,66,10,path_104,25184|excess
20,59020000,59070000,66,10,path_104,25184|excess
8,24982095,30104841,0,17,path_105,27402|excess
8,12450000,24982095,0,17,path_105,27402|excess
8,12390000,12450000,0,17,path_105,27402|excess
15,55218257,72910000,30,15,path_106,27198|excess
10,100000,17790000,0,46,path_107,excess|excess
19,41471475,59128983,38,15,path_108,27055|excess
12,109351229,114490000,27,16,path_109,19808|19709
12,114490000,116140000,27,16,path_109,19808|19709
12,116140000,126997178,0,16,path_109,19808|19709
5,0,13166,0,34,path_110,excess|excess
5,13166,14441478,0,34,path_110,excess|excess
5,14441478,15603676,0,34,path_110,excess|excess
5,15603676,17530000,0,34,path_110,excess|excess
15,85030000,85740000,0,12,path_111,excess|excess
15,85740000,85790000,0,12,path_111,excess|excess
15,85790000,102531392,0,12,path_111,excess|excess
5,169376692,175380000,11,12,path_112,excess|27307
5,163296354,169376692,11,12,path_112,excess|27307
5,159349717,163296354,11,12,path_112,excess|27307
5,158712487,159349717,11,12,path_112,excess|27307
5,158450000,158712487,11,12,path_112,excess|27307
5,158304983,158450000,11,12,path_112,excess|27307
5,158230000,158304983,11,12,path_112,excess|27307
5,157970000,158230000,11,12,path_112,excess|27307
5,157894307,157970000,11,12,path_112,excess|27307
13,96820000,112360000,46,28,path_113,excess|27199
13,95081131,96820000,46,28,path_113,excess|27199
1,207750000,223720000,0,22,path_114,excess|excess
1,207700000,207750000,0,22,path_114,excess|excess
1,206510000,207700000,0,22,path_114,excess|excess
5,169376692,175380000,23,17,path_115,excess|4940
5,163296354,169376692,23,17,path_115,excess|4940
5,159349717,163296354,23,17,path_115,excess|4940
5,158712487,159349717,23,17,path_115,excess|4940
5,158450000,158712487,23,17,path_115,excess|4940
5,158304983,158450000,23,17,path_115,excess|4940
5,158230000,158304983,23,17,path_115,excess|4940
5,43088963,46410000,36,13,path_116,excess|5431
5,39787717,43088963,36,13,path_116,excess|5431
5,34305027,39787717,36,13,path_116,excess|5431
5,29424309,34305027,36,13,path_116,excess|5431
3,48251897,65188871,21,10,path_117,3473|27409
15,85790000,102531392,12,40,path_118,excess|excess
1,120640000,120700000,0,23,path_119,excess|excess
1,120530000,120640000,0,23,path_119,excess|excess
1,119400855,120530000,0,23,path_119,excess|excess
1,112698253,119400855,0,23,path_119,excess|excess
1,109494953,112698253,0,23,path_119,excess|excess
1,109010000,109494953,0,23,path_119,excess|excess
1,108930000,109010000,0,23,path_119,excess|excess
1,108850000,108930000,0,23,path_119,excess|excess
1,108770000,108850000,0,23,path_119,excess|excess
1,104300000,108770000,0,23,path_119,excess|excess
1,104170000,104300000,0,23,path_119,excess|excess
1,103990000,104170000,0,23,path_119,excess|excess
1,56060000,59097148,38,13,path_120,1081|996
1,59097148,72750000,38,13,path_120,1081|996
4,75480000,91967061,50,13,path_121,excess|27356
17,40570000,41401370,0,24,path_122,22832|excess
17,39550000,40570000,0,24,path_122,22832|excess
17,39270000,39550000,0,24,path_122,22832|excess
17,38480000,39270000,0,24,path_122,22832|excess
17,38070000,38480000,0,24,path_122,22832|excess
17,37270000,38070000,0,24,path_122,22832|excess
17,36410000,37270000,0,24,path_122,22832|excess
17,36290000,36410000,0,24,path_122,22832|excess
17,29210000,36290000,0,24,path_122,22832|excess
17,28970000,29210000,0,24,path_122,22832|excess
17,26650000,28970000,0,24,path_122,22832|excess
17,25337641,26650000,0,24,path_122,22832|excess
17,25310000,25337641,0,24,path_122,22832|excess
17,25260000,25310000,0,24,path_122,22832|excess
X,10790000,26922431,36,22,path_123,excess|27214
1,207750000,223720000,22,57,path_124,excess|excess
3,60000,3850000,0,40,path_125,excess|3696
3,3850000,4360000,0,40,path_125,excess|3696
3,4360000,8040000,0,40,path_125,excess|3696
3,8040000,13022111,0,40,path_125,excess|3696
3,13022111,13559398,0,40,path_125,excess|3696
3,13559398,14309127,0,40,path_125,excess|3696
3,14309127,16007800,0,40,path_125,excess|3696
1,168186358,168420962,41,12,path_126,27403|671
1,156530000,168186358,41,12,path_126,27403|671
1,152587746,156530000,41,12,path_126,27403|671
7,61960000,62010000,0,15,path_127,excess|7883|excess
7,62010000,62760000,0,15,path_127,excess|7883|excess
7,62760000,62910000,0,15,path_127,excess|7883|excess
7,62910000,63050000,0,15,path_127,excess|7883|excess
7,63050000,63110000,0,15,path_127,excess|7883|excess
7,63110000,63240000,0,15,path_127,excess|7883|excess
7,63240000,63634709,0,15,path_127,excess|7883|excess
7,63634709,64580000,0,15,path_127,excess|7883|excess
7,64580000,64630000,0,15,path_127,excess|7883|excess
7,64630000,64990000,0,15,path_127,excess|7883|excess
7,64990000,65050000,0,15,path_127,excess|7883|excess
7,65050000,65100000,0,15,path_127,excess|7883|excess
7,65100000,65150000,0,15,path_127,excess|7883|excess
7,65150000,70431226,0,15,path_127,excess|7883|excess
7,65150000,70431226,15,15,path_127,excess|7883|excess
7,65100000,65150000,15,15,path_127,excess|7883|excess
7,65050000,65100000,15,15,path_127,excess|7883|excess
7,64990000,65050000,15,15,path_127,excess|7883|excess
7,64630000,64990000,15,15,path_127,excess|7883|excess
7,64580000,64630000,15,15,path_127,excess|7883|excess
7,63634709,64580000,15,15,path_127,excess|7883|excess
7,63240000,63634709,15,15,path_127,excess|7883|excess
7,63110000,63240000,15,15,path_127,excess|7883|excess
4,59790000,64705278,0,18,path_128,excess|excess
4,64705278,66413944,0,18,path_128,excess|excess
4,66413944,75280000,0,18,path_128,excess|excess
4,75280000,75330000,0,18,path_128,excess|excess
4,75330000,75430000,0,18,path_128,excess|excess
1,152587746,156530000,53,15,path_129,671|540
1,156530000,168186358,53,15,path_129,671|540
4,59790000,64705278,18,12,path_130,excess|excess
4,64705278,66413944,18,12,path_130,excess|excess
4,66413944,75280000,18,12,path_130,excess|excess
18,0,6014767,0,14,path_131,excess|excess
18,6014767,15420000,0,14,path_131,excess|excess
17,77460000,77550000,0,30,path_132,excess|excess
17,76740000,77460000,0,30,path_132,excess|excess
17,75070000,76740000,0,30,path_132,excess|excess
17,74840000,75070000,0,30,path_132,excess|excess
17,74805744,74840000,0,30,path_132,excess|excess
17,68910000,74805744,0,30,path_132,excess|excess
17,66760000,68910000,0,30,path_132,excess|excess
17,66590000,66760000,0,30,path_132,excess|excess
17,66250019,66590000,0,30,path_132,excess|excess
17,65750000,66250019,0,30,path_132,excess|excess
17,65445794,65750000,0,30,path_132,excess|excess
17,65286151,65445794,0,30,path_132,excess|excess
17,64043010,65286151,0,30,path_132,excess|excess
17,62460000,64043010,0,30,path_132,excess|excess
4,105923485,120799741,50,19,path_133,4294|27345
2,95320000,96090000,0,15,path_134,excess|excess
2,96090000,96140000,0,15,path_134,excess|excess
2,96140000,96260000,0,15,path_134,excess|excess
2,96260000,96590000,0,15,path_134,excess|excess
2,96590000,96640000,0,15,path_134,excess|excess
2,96640000,97910000,0,15,path_134,excess|excess
2,97910000,98250000,0,15,path_134,excess|excess
2,98250000,105441186,0,15,path_134,excess|excess
2,105441186,110110000,0,15,path_134,excess|excess
2,132135390,132980000,24,11,path_135,27258|1965
2,132980000,133120000,24,11,path_135,27258|1965
2,133120000,146869814,24,11,path_135,27258|1965
18,18510000,33240527,22,12,path_136,excess|23760
1,40494812,41230000,38,10,path_137,1238|1081
1,41230000,44059650,38,10,path_137,1238|1081
1,44059650,45963387,38,10,path_137,1238|1081
1,45963387,55050000,38,10,path_137,1238|1081
5,0,13166,34,16,path_138,excess|5492
5,13166,14441478,34,16,path_138,excess|5492
1,168420962,182274305,59,15,path_139,27402|540
10,52000000,56970000,0,23,path_140,excess|18245|excess
10,56970000,57439943,51,23,path_140,excess|18245|excess
10,57439943,57906241,51,23,path_140,excess|18245|excess
10,57906241,58077984,51,23,path_140,excess|18245|excess
10,58077984,58250000,51,23,path_140,excess|18245|excess
10,58250000,58375032,51,23,path_140,excess|18245|excess
10,58375032,58430000,51,23,path_140,excess|18245|excess
10,58430000,58846609,51,23,path_140,excess|18245|excess
10,58430000,58846609,74,23,path_140,excess|18245|excess
10,58375032,58430000,74,23,path_140,excess|18245|excess
10,58250000,58375032,74,23,path_140,excess|18245|excess
10,58077984,58250000,74,23,path_140,excess|18245|excess
10,57906241,58077984,74,23,path_140,excess|18245|excess
10,57439943,57906241,74,23,path_140,excess|18245|excess
10,56970000,57439943,74,23,path_140,excess|18245|excess
10,52000000,56970000,23,23,path_140,excess|18245|excess
1,235240000,248910000,0,54,path_141,excess|excess
8,81810000,81848271,0,14,path_142,15116|16120|15116
8,81754160,81810000,0,14,path_142,15116|16120|15116
8,81424710,81754160,0,14,path_142,15116|16120|15116
8,81380281,81424710,0,14,path_142,15116|16120|15116
8,81210000,81380281,0,14,path_142,15116|16120|15116
8,81160000,81210000,0,14,path_142,15116|16120|15116
8,81060000,81160000,0,14,path_142,15116|16120|15116
8,80375960,81060000,0,14,path_142,15116|16120|15116
8,80240038,80375960,0,14,path_142,15116|16120|15116
8,80090000,80240038,0,14,path_142,15116|16120|15116
8,80010000,80090000,0,14,path_142,15116|16120|15116
8,79978331,80010000,0,14,path_142,15116|16120|15116
8,79633274,79978331,0,14,path_142,15116|16120|15116
8,79470000,79633274,0,14,path_142,15116|16120|15116
8,79300000,79470000,0,14,path_142,15116|16120|15116
8,79170000,79300000,0,14,path_142,15116|16120|15116
8,78440000,79170000,0,14,path_142,15116|16120|15116
8,78361099,78440000,0,14,path_142,15116|16120|15116
8,78240000,78361099,0,14,path_142,15116|16120|15116
8,78180000,78240000,0,14,path_142,15116|16120|15116
8,78050000,78180000,0,14,path_142,15116|16120|15116
8,77920000,78050000,0,14,path_142,15116|16120|15116
8,77430000,77920000,0,14,path_142,15116|16120|15116
8,77264027,77430000,0,14,path_142,15116|16120|15116
8,76991507,77264027,0,14,path_142,15116|16120|15116
8,76690000,76991507,0,14,path_142,15116|16120|15116
8,76021453,76690000,0,14,path_142,15116|16120|15116
8,76000000,76021453,0,14,path_142,15116|16120|15116
8,75720000,76000000,0,14,path_142,15116|16120|15116
8,75500000,75720000,0,14,path_142,15116|16120|15116
8,75360000,75500000,0,14,path_142,15116|16120|15116
8,75180000,75360000,0,14,path_142,15116|16120|15116
8,75030000,75180000,0,14,path_142,15116|16120|15116
8,75030000,75180000,14,14,path_142,15116|16120|15116
8,75180000,75360000,14,14,path_142,15116|16120|15116
8,75360000,75500000,14,14,path_142,15116|16120|15116
8,75500000,75720000,14,14,path_142,15116|16120|15116
8,75720000,76000000,14,14,path_142,15116|16120|15116
8,76000000,76021453,14,14,path_142,15116|16120|15116
8,76021453,76690000,14,14,path_142,15116|16120|15116
8,76690000,76991507,14,14,path_142,15116|16120|15116
8,76991507,77264027,14,14,path_142,15116|16120|15116
8,77264027,77430000,14,14,path_142,15116|16120|15116
8,77430000,77920000,14,14,path_142,15116|16120|15116
8,77920000,78050000,14,14,path_142,15116|16120|15116
8,78050000,78180000,14,14,path_142,15116|16120|15116
8,78180000,78240000,14,14,path_142,15116|16120|15116
8,78240000,78361099,14,14,path_142,15116|16120|15116
8,78361099,78440000,14,14,path_142,15116|16120|15116
8,78440000,79170000,14,14,path_142,15116|16120|15116
8,79170000,79300000,14,14,path_142,15116|16120|15116
8,79300000,79470000,14,14,path_142,15116|16120|15116
8,79470000,79633274,14,14,path_142,15116|16120|15116
8,79633274,79978331,14,14,path_142,15116|16120|15116
8,79978331,80010000,14,14,path_142,15116|16120|15116
8,80010000,80090000,14,14,path_142,15116|16120|15116
8,80090000,80240038,14,14,path_142,15116|16120|15116
8,80240038,80375960,14,14,path_142,15116|16120|15116
8,80375960,81060000,14,14,path_142,15116|16120|15116
8,81060000,81160000,14,14,path_142,15116|16120|15116
8,81160000,81210000,14,14,path_142,15116|16120|15116
8,81210000,81380281,14,14,path_142,15116|16120|15116
8,81380281,81424710,14,14,path_142,15116|16120|15116
8,81424710,81754160,14,14,path_142,15116|16120|15116
8,81754160,81810000,14,14,path_142,15116|16120|15116
8,81810000,81848271,14,14,path_142,15116|16120|15116
3,190967350,191590000,39,17,path_143,2912|3112
3,190544882,190967350,39,17,path_143,2912|3112
3,190430000,190544882,39,17,path_143,2912|3112
3,189110000,190430000,39,17,path_143,2912|3112
3,188604156,189110000,39,17,path_143,2912|3112
3,187730279,188604156,39,17,path_143,2912|3112
3,187318479,187730279,39,17,path_143,2912|3112
3,187053044,187318479,39,17,path_143,2912|3112
3,186700640,187053044,39,17,path_143,2912|3112
3,184376907,186700640,39,17,path_143,2912|3112
3,183856671,184376907,39,17,path_143,2912|3112
3,183303309,183856671,39,17,path_143,2912|3112
3,180819659,183303309,39,17,path_143,2912|3112
3,180457867,180819659,39,17,path_143,2912|3112
3,178190000,180457867,39,17,path_143,2912|3112
3,177996254,178190000,39,17,path_143,2912|3112
8,81754160,81810000,29,22,path_144,15890|16120|15890
8,81424710,81754160,29,22,path_144,15890|16120|15890
8,81380281,81424710,29,22,path_144,15890|16120|15890
8,81210000,81380281,29,22,path_144,15890|16120|15890
8,81160000,81210000,29,22,path_144,15890|16120|15890
8,81060000,81160000,29,22,path_144,15890|16120|15890
8,80375960,81060000,29,22,path_144,15890|16120|15890
8,80240038,80375960,29,22,path_144,15890|16120|15890
8,80090000,80240038,29,22,path_144,15890|16120|15890
8,80010000,80090000,29,22,path_144,15890|16120|15890
8,79978331,80010000,29,22,path_144,15890|16120|15890
8,79633274,79978331,29,22,path_144,15890|16120|15890
8,79470000,79633274,29,22,path_144,15890|16120|15890
8,79300000,79470000,29,22,path_144,15890|16120|15890
8,79170000,79300000,29,22,path_144,15890|16120|15890
8,78440000,79170000,29,22,path_144,15890|16120|15890
8,78361099,78440000,29,22,path_144,15890|16120|15890
8,78240000,78361099,29,22,path_144,15890|16120|15890
8,78180000,78240000,29,22,path_144,15890|16120|15890
8,78050000,78180000,29,22,path_144,15890|16120|15890
8,77920000,78050000,29,22,path_144,15890|16120|15890
8,77430000,77920000,29,22,path_144,15890|16120|15890
8,77264027,77430000,29,22,path_144,15890|16120|15890
8,76991507,77264027,29,22,path_144,15890|16120|15890
8,76690000,76991507,29,22,path_144,15890|16120|15890
8,76021453,76690000,29,22,path_144,15890|16120|15890
8,76000000,76021453,29,22,path_144,15890|16120|15890
8,75720000,76000000,29,22,path_144,15890|16120|15890
8,75500000,75720000,29,22,path_144,15890|16120|15890
8,75360000,75500000,29,22,path_144,15890|16120|15890
8,75180000,75360000,29,22,path_144,15890|16120|15890
8,75030000,75180000,29,22,path_144,15890|16120|15890
8,75030000,75180000,51,22,path_144,15890|16120|15890
8,75180000,75360000,51,22,path_144,15890|16120|15890
8,75360000,75500000,51,22,path_144,15890|16120|15890
8,75500000,75720000,51,22,path_144,15890|16120|15890
8,75720000,76000000,51,22,path_144,15890|16120|15890
8,76000000,76021453,51,22,path_144,15890|16120|15890
8,76021453,76690000,51,22,path_144,15890|16120|15890
8,76690000,76991507,51,22,path_144,15890|16120|15890
8,76991507,77264027,51,22,path_144,15890|16120|15890
8,77264027,77430000,51,22,path_144,15890|16120|15890
8,77430000,77920000,51,22,path_144,15890|16120|15890
8,77920000,78050000,51,22,path_144,15890|16120|15890
8,78050000,78180000,51,22,path_144,15890|16120|15890
8,78180000,78240000,51,22,path_144,15890|16120|15890
8,78240000,78361099,51,22,path_144,15890|16120|15890
8,78361099,78440000,51,22,path_144,15890|16120|15890
8,78440000,79170000,51,22,path_144,15890|16120|15890
8,79170000,79300000,51,22,path_144,15890|16120|15890
8,79300000,79470000,51,22,path_144,15890|16120|15890
8,79470000,79633274,51,22,path_144,15890|16120|15890
8,79633274,79978331,51,22,path_144,15890|16120|15890
8,79978331,80010000,51,22,path_144,15890|16120|15890
8,80010000,80090000,51,22,path_144,15890|16120|15890
8,80090000,80240038,51,22,path_144,15890|16120|15890
8,80240038,80375960,51,22,path_144,15890|16120|15890
8,80375960,81060000,51,22,path_144,15890|16120|15890
8,81060000,81160000,51,22,path_144,15890|16120|15890
8,81160000,81210000,51,22,path_144,15890|16120|15890
8,81210000,81380281,51,22,path_144,15890|16120|15890
8,81380281,81424710,51,22,path_144,15890|16120|15890
8,81424710,81754160,51,22,path_144,15890|16120|15890
8,81754160,81810000,51,22,path_144,15890|16120|15890
X,90690000,91280000,14,10,path_145,26310|26310
X,91280000,102220000,14,10,path_145,26310|26310
X,102220000,103230000,14,10,path_145,26310|26310
X,103230000,103770000,14,10,path_145,26310|26310
X,103770000,103980000,14,10,path_145,26310|26310
14,93712955,99897199,13,12,path_146,27338|excess
14,99897199,99989454,13,12,path_146,27338|excess
14,99989454,100394091,13,12,path_146,27338|excess
14,100394091,104981235,13,12,path_146,27338|excess
14,104981235,106483360,13,12,path_146,27338|excess
14,106483360,106510000,13,12,path_146,27338|excess
13,31417556,44069798,27,10,path_147,27074|27100
8,12450000,24982095,17,23,path_148,16834|excess
8,12390000,12450000,17,23,path_148,16834|excess
3,173290000,174849870,26,13,path_149,3029|excess
3,173240000,173290000,26,13,path_149,3029|excess
3,172730000,173240000,26,13,path_149,3029|excess
3,172173630,172730000,26,13,path_149,3029|excess
3,169201607,172173630,21,13,path_149,3029|excess
3,169060000,169201607,21,13,path_149,3029|excess
3,165980000,169060000,21,13,path_149,3029|excess
3,165502750,165980000,21,13,path_149,3029|excess
3,162547947,165502750,21,13,path_149,3029|excess
4,91967061,104203506,50,14,path_150,27355|4294
3,110413385,111274615,0,19,path_151,27358|3353
3,105793074,110413385,0,19,path_151,27358|3353
3,99160000,105793074,0,19,path_151,27358|3353
11,38812742,48340000,21,33,path_152,27241|excess
11,48340000,48390000,21,33,path_152,27241|excess
11,48390000,50710000,21,33,path_152,27241|excess
11,50710000,50790000,21,33,path_152,27241|excess
14,57066943,57210000,29,10,path_153,27195|27095
14,57210000,57970000,29,10,path_153,27195|27095
14,57970000,58500000,29,10,path_153,27195|27095
14,58500000,58569828,29,10,path_153,27195|27095
14,58569828,64163594,29,10,path_153,27195|27095
14,64163594,64434821,29,10,path_153,27195|27095
14,64434821,68966769,29,10,path_153,27195|27095
2,98250000,105441186,15,30,path_154,excess|excess
2,105441186,110110000,15,30,path_154,excess|excess
8,120980000,121020000,0,18,path_155,12694|27321
8,121020000,121075308,0,18,path_155,12694|27321
8,121075308,121330000,0,18,path_155,12694|27321
8,121330000,121437269,0,18,path_155,12694|27321
8,121437269,121480000,0,18,path_155,12694|27321
8,121480000,121550000,0,18,path_155,12694|27321
8,121550000,121670000,0,18,path_155,12694|27321
8,121670000,121902036,0,18,path_155,12694|27321
8,121902036,121981215,0,18,path_155,12694|27321
8,121981215,122023206,0,18,path_155,12694|27321
8,122023206,122300000,0,18,path_155,12694|27321
8,122300000,122426176,0,18,path_155,12694|27321
8,122426176,122600000,0,18,path_155,12694|27321
8,122600000,122690000,0,18,path_155,12694|27321
8,122690000,122740000,0,18,path_155,12694|27321
8,122740000,122880000,0,18,path_155,12694|27321
8,122880000,122911211,0,18,path_155,12694|27321
8,122911211,122968378,0,18,path_155,12694|27321
8,122968378,123160000,0,18,path_155,12694|27321
8,123160000,123260000,0,18,path_155,12694|27321
8,123260000,123390000,0,18,path_155,12694|27321
8,123390000,123452993,0,18,path_155,12694|27321
8,123452993,123540000,0,18,path_155,12694|27321
8,123540000,123640000,0,18,path_155,12694|27321
8,123640000,123740000,0,18,path_155,12694|27321
8,123740000,123770000,0,18,path_155,12694|27321
8,123770000,123850000,0,18,path_155,12694|27321
8,123850000,123906645,0,18,path_155,12694|27321
8,123906645,124092671,0,18,path_155,12694|27321
8,124092671,124170000,0,18,path_155,12694|27321
8,124170000,124301582,0,18,path_155,12694|27321
8,124301582,124350000,0,18,path_155,12694|27321
8,124350000,124420780,0,18,path_155,12694|27321
8,124420780,124460000,0,18,path_155,12694|27321
8,124460000,124760000,0,18,path_155,12694|27321
8,124760000,124800000,0,18,path_155,12694|27321
8,124800000,125278399,0,18,path_155,12694|27321
8,125278399,125474095,0,18,path_155,12694|27321
8,125474095,125550000,0,18,path_155,12694|27321
8,125550000,125611856,0,18,path_155,12694|27321
8,125611856,125650000,0,18,path_155,12694|27321
8,125650000,126330000,0,18,path_155,12694|27321
8,126330000,126479383,0,18,path_155,12694|27321
8,126479383,126617462,0,18,path_155,12694|27321
8,126617462,126640000,0,18,path_155,12694|27321
8,126640000,127095752,0,18,path_155,12694|27321
8,127095752,127800000,0,18,path_155,12694|27321
8,127800000,127862160,0,18,path_155,12694|27321
8,127862160,128230000,0,18,path_155,12694|27321
8,128230000,128350000,0,18,path_155,12694|27321
8,128350000,128476707,0,18,path_155,12694|27321
8,128476707,128539875,0,18,path_155,12694|27321
8,128539875,128580000,0,18,path_155,12694|27321
8,128580000,128760000,0,18,path_155,12694|27321
8,128760000,128810000,0,18,path_155,12694|27321
8,128810000,128887762,0,18,path_155,12694|27321
8,128887762,128933546,0,18,path_155,12694|27321
8,128933546,129100000,0,18,path_155,12694|27321
8,129100000,129578318,0,18,path_155,12694|27321
8,129578318,129962684,0,18,path_155,12694|27321
8,129962684,130090000,0,18,path_155,12694|27321
8,130090000,130119747,0,18,path_155,12694|27321
8,130119747,130560543,0,18,path_155,12694|27321
8,130560543,131390000,0,18,path_155,12694|27321
8,131390000,131653955,0,18,path_155,12694|27321
8,131653955,132202902,0,18,path_155,12694|27321
8,132202902,132340000,0,18,path_155,12694|27321
8,132340000,132680000,0,18,path_155,12694|27321
8,132680000,132773912,0,18,path_155,12694|27321
4,52660000,57710000,0,20,path_156,excess|4516|excess
4,57710000,58540953,0,20,path_156,excess|4516|excess
4,57710000,58540953,20,20,path_156,excess|4516|excess
4,52660000,57710000,20,20,path_156,excess|4516|excess
1,120640000,120700000,23,12,path_157,excess|excess
1,120530000,120640000,23,12,path_157,excess|excess
1,119400855,120530000,23,12,path_157,excess|excess
1,112698253,119400855,23,12,path_157,excess|excess
1,109494953,112698253,23,12,path_157,excess|excess
1,109010000,109494953,23,12,path_157,excess|excess
19,8740000,14771375,0,25,path_158,excess|excess
19,14771375,20019985,0,25,path_158,excess|excess
19,20019985,20360000,0,25,path_158,excess|excess
3,162525897,162547947,21,11,path_159,3097|excess
3,158180000,162525897,21,11,path_159,3097|excess
3,156820000,158180000,21,11,path_159,3097|excess
3,155027251,156820000,21,11,path_159,3097|excess
3,152412722,155027251,21,11,path_159,3097|excess
3,152210000,152412722,21,11,path_159,3097|excess
3,152145753,152210000,21,11,path_159,3097|excess
3,151640000,152145753,21,11,path_159,3097|excess
3,151148496,151640000,21,11,path_159,3097|excess
3,151070000,151148496,21,11,path_159,3097|excess
7,128320000,128580000,25,83,path_160,excess|7325
7,127990000,128320000,25,83,path_160,excess|7325
7,117140000,127990000,25,83,path_160,excess|7325
1,223790000,229354513,0,23,path_161,excess|excess
1,229354513,234912276,0,23,path_161,excess|excess
1,234912276,235190000,0,23,path_161,excess|excess
20,59020000,59070000,76,18,path_162,excess|25020
20,57530000,59020000,76,18,path_162,excess|25020
20,57363515,57530000,76,18,path_162,excess|25020
20,56771867,57363515,76,18,path_162,excess|25020
20,56280195,56771867,76,18,path_162,excess|25020
20,55915011,56280195,76,18,path_162,excess|25020
20,55100000,55915011,76,18,path_162,excess|25020
