chromosome,start,end,name,strand,type,gene
2,164940780,164955850,protein_coding,+,KNOWN,
2,164960802,164999731,protein_coding,+,KNOWN,
2,165000357,165034867,protein_coding,-,KNOWN,
2,165055627,165072948,protein_coding,+,KNOWN,
2,165078693,165090750,protein_coding,-,KNOWN,
2,165111507,165234853,protein_coding,-,KNOWN,
2,165159412,165163969,antisense,+,KNOWN,
2,165270046,165270176,snoRNA,-,KNOWN,
2,165276554,165287869,protein_coding,-,KNOWN,
2,165288031,165326479,protein_coding,-,KNOWN,
2,165351297,165368729,protein_coding,-,KNOWN,
2,165374264,165388259,protein_coding,-,KNOWN,
2,165393760,165400405,protein_coding,-,KNOWN,
2,165405028,165473230,protein_coding,-,KNOWN,
2,165442264,165450485,antisense,+,KNOWN,
2,165490110,165493324,protein_coding,-,KNOWN,
2,165503787,165519917,protein_coding,+,KNOWN,
2,165595032,165771727,protein_coding,+,KNOWN,
2,165601463,165601787,lincRNA,-,KNOWN,
2,165666497,165666857,processed_pseudogene,-,KNOWN,
2,165784152,165899016,protein_coding,-,KNOWN,
2,165857684,165859034,processed_transcript,+,KNOWN,
2,165880025,165882056,antisense,+,KNOWN,
2,165908051,165908175,miRNA,-,KNOWN,
2,165925266,165925841,processed_pseudogene,-,KNOWN,
2,165959789,165960350,processed_pseudogene,+,KNOWN,
2,165976757,165985924,lincRNA,-,KNOWN,
2,165980726,165992517,lincRNA,-,KNOWN,
2,165992636,166073242,protein_coding,+,KNOWN,
2,166073089,166155663,protein_coding,-,KNOWN,
2,166189697,166189801,rRNA,+,KNOWN,
2,166189793,166190862,lincRNA,-,KNOWN,
2,166207230,166208627,lincRNA,-,KNOWN,
2,166273908,166294831,lincRNA,+,KNOWN,
2,166380828,166398187,lincRNA,-,KNOWN,
2,166447451,166459232,lincRNA,+,KNOWN,
2,166500273,166500768,processed_pseudogene,-,KNOWN,
2,166502101,166505584,lincRNA,-,KNOWN,
2,166566342,166713832,protein_coding,-,KNOWN,
2,166655027,166655142,rRNA,-,KNOWN,
2,166682074,166682420,misc_RNA,+,KNOWN,
2,166768745,166768847,snRNA,+,KNOWN,
2,166792531,166799505,protein_coding,+,KNOWN,
2,166805588,166898052,protein_coding,+,KNOWN,
2,166906040,166946389,protein_coding,+,KNOWN,
2,166943539,166944308,antisense,+,KNOWN,
2,166947549,166996299,protein_coding,-,KNOWN,
2,167007131,167009039,processed_pseudogene,-,KNOWN,
2,167015193,167034947,protein_coding,+,KNOWN,
2,167035793,167063015,protein_coding,-,KNOWN,
2,167062934,167065862,protein_coding,+,KNOWN,
2,167063016,167063204,misc_RNA,+,KNOWN,
2,167063473,167063565,snoRNA,+,KNOWN,
2,167064998,167065086,snoRNA,+,KNOWN,
2,167065276,167065365,snoRNA,+,KNOWN,
2,167087184,167087739,processed_pseudogene,-,KNOWN,
2,167093559,167093756,processed_pseudogene,+,KNOWN,
2,167095969,167190155,protein_coding,-,KNOWN,
2,167188702,167192808,processed_transcript,+,KNOWN,
2,167191805,167240604,protein_coding,-,KNOWN,
2,167201576,167202799,antisense,+,KNOWN,
2,167281419,167281777,processed_pseudogene,-,KNOWN,
2,167298444,167349183,protein_coding,-,KNOWN,
2,167421712,167477000,protein_coding,+,KNOWN,
2,167481133,167492887,protein_coding,-,KNOWN,
2,167492645,167516173,protein_coding,+,KNOWN,
2,167535166,167535442,processed_pseudogene,-,KNOWN,
2,167538195,167542814,protein_coding,+,KNOWN,
2,167553314,167607845,processed_transcript,+,KNOWN,
2,167591395,167591870,processed_pseudogene,+,KNOWN,
2,167607638,167632095,protein_coding,-,KNOWN,
2,167607850,167661496,protein_coding,-,KNOWN,
2,167642608,167689822,protein_coding,-,KNOWN,
2,167644364,167644459,miRNA,-,KNOWN,
2,167662109,167667697,antisense,+,KNOWN,
2,167688915,167690418,protein_coding,+,KNOWN,
2,167691177,167729172,lincRNA,+,KNOWN,
2,167777467,167782569,lincRNA,+,KNOWN,
2,167782053,167783486,lincRNA,+,KNOWN,
2,167827693,167833646,lincRNA,-,KNOWN,
2,167858585,167862542,lincRNA,+,KNOWN,
2,167932057,167979385,protein_coding,+,KNOWN,
2,167980164,168010618,protein_coding,-,KNOWN,
2,168010529,168011506,antisense,+,KNOWN,
2,168064820,168064897,miRNA,-,KNOWN,
2,168081004,168101203,protein_coding,+,KNOWN,
2,168148017,168153533,lincRNA,-,KNOWN,
2,168152603,168154513,lincRNA,-,KNOWN,
2,168178158,168178252,miRNA,-,KNOWN,
2,168180986,168207112,protein_coding,-,KNOWN,
2,168180986,168230364,protein_coding,-,KNOWN,
2,168209048,168230591,protein_coding,-,KNOWN,
2,168230622,168232594,protein_coding,+,KNOWN,
2,168242001,168242430,processed_pseudogene,-,KNOWN,
2,168260117,168281736,protein_coding,-,KNOWN,
2,168289019,168295121,lincRNA,-,KNOWN,
2,168335700,168335836,snoRNA,+,KNOWN,
2,168417730,168418574,processed_pseudogene,-,KNOWN,
2,168476410,168601657,protein_coding,-,KNOWN,
2,168634438,168742409,protein_coding,-,KNOWN,
2,168640696,168640759,miRNA,-,KNOWN,
2,168748332,168767943,protein_coding,-,KNOWN,
2,168766143,168768108,processed_transcript,+,KNOWN,
2,168882040,168882168,snoRNA,-,KNOWN,
2,168893331,168955587,protein_coding,-,KNOWN,
2,168978268,168978906,lincRNA,+,KNOWN,
2,168986566,168987373,lincRNA,-,KNOWN,
2,169020025,169021385,lincRNA,+,KNOWN,
2,169061120,169061240,miRNA,+,KNOWN,
2,169106453,169110415,lincRNA,+,KNOWN,
2,169234991,169237770,lincRNA,+,KNOWN,
2,169389081,169395524,lincRNA,+,KNOWN,
2,169399145,169405450,lincRNA,-,KNOWN,
2,169480617,169504843,lincRNA,+,KNOWN,
2,169582845,169587745,protein_coding,-,KNOWN,
2,169624056,169628318,TEC,-,KNOWN,
2,169633013,170071816,protein_coding,+,KNOWN,
2,169633646,169888503,lincRNA,-,KNOWN,
2,169962015,169963187,TEC,-,KNOWN,
2,170061240,170070671,lincRNA,-,KNOWN,
2,170108643,170148103,protein_coding,-,KNOWN,
2,170192449,170194053,lincRNA,-,KNOWN,
2,170285035,170285880,processed_pseudogene,+,KNOWN,
2,170346991,170427845,protein_coding,-,KNOWN,
2,170356361,170380435,antisense,+,KNOWN,
2,170405181,170407175,antisense,+,KNOWN,
2,170463514,170463819,processed_pseudogene,-,KNOWN,
2,170482708,170497145,protein_coding,-,KNOWN,
2,170496428,170519123,protein_coding,+,KNOWN,
2,170499357,170511927,antisense,-,KNOWN,
2,170576054,170578424,antisense,+,KNOWN,
2,170579418,170602017,protein_coding,-,KNOWN,
2,170652434,170662465,lincRNA,-,KNOWN,
2,170731807,170879769,protein_coding,+,KNOWN,
2,170954079,170954824,processed_pseudogene,-,KNOWN,
2,171193269,171271350,lincRNA,+,KNOWN,
2,171215499,171217947,lincRNA,+,KNOWN,
2,171234009,171238991,lincRNA,+,KNOWN,
2,171306168,171306431,scaRNA,-,KNOWN,
2,171956879,171962824,processed_transcript,-,KNOWN,
2,171988195,171989195,lincRNA,-,KNOWN,
2,171995941,172003995,lincRNA,-,KNOWN,
2,172036233,172043466,protein_coding,-,KNOWN,
2,172046526,172050134,antisense,+,KNOWN,
2,172100621,172101235,processed_pseudogene,+,KNOWN,
2,172176782,172176924,miRNA,+,KNOWN,
2,172248492,172251114,protein_coding,+,KNOWN,
2,172288133,172290520,lincRNA,+,KNOWN,
2,172324334,172338663,antisense,+,KNOWN,
2,172345565,172355749,protein_coding,+,KNOWN,
2,172356190,172370535,protein_coding,-,KNOWN,
2,172370681,172382448,protein_coding,+,KNOWN,
2,172393794,172433757,protein_coding,+,KNOWN,
2,172425804,172440560,processed_transcript,-,KNOWN,
2,172440556,172469908,protein_coding,+,KNOWN,
2,172450313,172458596,protein_coding,-,KNOWN,
2,172472520,172474331,protein_coding,+,KNOWN,
2,172509521,172509691,processed_pseudogene,-,KNOWN,
2,172549593,172558622,protein_coding,+,KNOWN,
2,172864264,172864341,miRNA,-,KNOWN,
2,172868012,172940321,protein_coding,-,KNOWN,
2,172977700,172993576,protein_coding,+,KNOWN,
2,173000117,173015739,protein_coding,+,KNOWN,
2,173020498,173034734,protein_coding,+,KNOWN,
2,173022503,173022956,processed_transcript,-,KNOWN,
2,173025685,173034580,antisense,-,KNOWN,
2,173093609,173119525,protein_coding,-,KNOWN,
2,173110818,173133204,antisense,+,KNOWN,
2,173153048,173159273,protein_coding,+,KNOWN,
2,173206612,173218923,protein_coding,-,KNOWN,
2,173224458,173276533,protein_coding,-,KNOWN,
2,173276698,173278428,antisense,+,KNOWN,
2,173394566,173395720,lincRNA,+,KNOWN,
2,173522586,173528501,protein_coding,+,KNOWN,
2,173568666,173578365,protein_coding,-,KNOWN,
2,173579320,173659640,transcribed_unprocessed_pseudogene,-,KNOWN,
2,173659760,173707343,protein_coding,+,KNOWN,
2,173701030,173701148,miRNA,-,KNOWN,
2,173719415,173722089,protein_coding,+,KNOWN,
2,173737511,173784336,protein_coding,+,KNOWN,
2,173793437,173847670,unprocessed_pseudogene,-,KNOWN,
2,173920352,173920826,processed_pseudogene,-,KNOWN,
2,173984482,173984691,processed_pseudogene,-,KNOWN,
2,174046619,174047273,processed_pseudogene,-,KNOWN,
2,174076308,174099771,protein_coding,+,KNOWN,
2,174110349,174123070,protein_coding,+,KNOWN,
2,174125038,174183918,antisense,-,KNOWN,
2,174247928,174247995,miRNA,+,KNOWN,
2,174267047,174267125,miRNA,-,KNOWN,
2,174267504,174267585,miRNA,-,KNOWN,
2,174281237,174295436,antisense,-,KNOWN,
2,174284320,174346744,protein_coding,+,KNOWN,
2,174286608,174286671,misc_RNA,+,KNOWN,
2,174295071,174295192,misc_RNA,+,KNOWN,
2,174295337,174295461,misc_RNA,+,KNOWN,
2,174330319,174346712,protein_coding,-,KNOWN,
2,174415804,174427502,protein_coding,+,KNOWN,
2,174427493,174439039,protein_coding,-,KNOWN,
2,174440929,174441289,processed_pseudogene,-,KNOWN,
2,174450695,174457882,protein_coding,+,KNOWN,
2,174461072,174464105,protein_coding,-,KNOWN,
2,174465067,174473081,protein_coding,-,KNOWN,
2,174484701,174485576,processed_pseudogene,-,KNOWN,
2,174591230,174591802,processed_pseudogene,+,KNOWN,
2,174643534,174710832,protein_coding,+,KNOWN,
2,174760619,174784042,protein_coding,+,KNOWN,
2,174835964,174841174,processed_transcript,-,KNOWN,
2,174842305,174853357,lincRNA,-,KNOWN,
2,174856289,174866531,lincRNA,+,KNOWN,
2,175010241,175019248,protein_coding,+,KNOWN,
2,175023354,175023503,unprocessed_pseudogene,-,KNOWN,
2,175038121,175041036,unprocessed_pseudogene,+,KNOWN,
2,175061549,175067781,protein_coding,-,KNOWN,
2,175062436,175062876,processed_pseudogene,+,KNOWN,
2,175086501,175089918,unprocessed_pseudogene,+,KNOWN,
2,175104454,175110015,processed_pseudogene,-,KNOWN,
2,175129493,175142012,protein_coding,-,KNOWN,
2,175153998,175154228,processed_pseudogene,+,KNOWN,
2,175166255,175175871,protein_coding,-,KNOWN,
2,175191065,175206917,protein_coding,-,KNOWN,
2,175228176,175231291,unprocessed_pseudogene,-,KNOWN,
2,175270556,175271179,processed_pseudogene,+,KNOWN,
2,175275125,175286805,protein_coding,+,KNOWN,
2,175304097,175304333,unprocessed_pseudogene,-,KNOWN,
2,175321955,175338197,protein_coding,-,KNOWN,
2,175372436,175384201,protein_coding,+,KNOWN,
2,175401664,175401954,unprocessed_pseudogene,-,KNOWN,
2,175422300,175435807,protein_coding,-,KNOWN,
2,175469985,175482171,protein_coding,+,KNOWN,
2,175643978,175653860,protein_coding,+,KNOWN,
2,175674203,175674491,unprocessed_pseudogene,+,KNOWN,
2,175692223,175703646,protein_coding,-,KNOWN,
2,175741537,175751419,protein_coding,+,KNOWN,
2,175771853,175772062,unprocessed_pseudogene,+,KNOWN,
2,175789357,175801093,protein_coding,-,KNOWN,
2,175804983,175805606,processed_pseudogene,-,KNOWN,
2,175844964,175846922,unprocessed_pseudogene,+,KNOWN,
2,175869219,175881248,protein_coding,+,KNOWN,
2,175901725,175901893,unprocessed_pseudogene,+,KNOWN,
2,175918881,175931100,protein_coding,-,KNOWN,
2,175965331,175980303,protein_coding,+,KNOWN,
2,176097450,176100706,lincRNA,+,KNOWN,
2,176116023,176117866,unprocessed_pseudogene,-,KNOWN,
2,176141591,176149825,protein_coding,-,KNOWN,
2,176201042,176203572,unprocessed_pseudogene,+,KNOWN,
2,176226569,176240328,protein_coding,+,KNOWN,
2,176257249,176258516,pseudogene,+,KNOWN,
2,176298827,176302568,unprocessed_pseudogene,+,KNOWN,
2,176317638,176319494,protein_coding,-,KNOWN,
2,176423594,176435761,protein_coding,+,KNOWN,
2,176452627,176452840,unprocessed_pseudogene,-,KNOWN,
2,176473278,176486783,protein_coding,-,KNOWN,
2,176521056,176532479,protein_coding,+,KNOWN,
2,176602206,176602496,unprocessed_pseudogene,-,KNOWN,
2,176613364,176636344,protein_coding,-,KNOWN,
2,176670522,176719085,protein_coding,+,KNOWN,
2,176708328,176721813,protein_coding,+,KNOWN,
2,176742172,176742495,unprocessed_pseudogene,+,KNOWN,
2,176754399,176757439,unprocessed_pseudogene,-,KNOWN,
2,176798612,176811223,protein_coding,+,KNOWN,
2,176831140,176836730,protein_coding,+,KNOWN,
2,176851851,176855548,unprocessed_pseudogene,-,KNOWN,
2,176892509,176927809,protein_coding,-,KNOWN,
2,176950908,176953323,unprocessed_pseudogene,-,KNOWN,
2,177000956,177012787,protein_coding,+,KNOWN,
2,177032655,177038354,unprocessed_pseudogene,+,KNOWN,
2,177053516,177056838,unprocessed_pseudogene,-,KNOWN,
2,177074320,177087347,protein_coding,+,KNOWN,
2,177085356,177085802,processed_pseudogene,-,KNOWN,
2,177103564,177106488,unprocessed_pseudogene,-,KNOWN,
2,177125463,177127709,unprocessed_pseudogene,-,KNOWN,
2,177138660,177142331,unprocessed_pseudogene,+,KNOWN,
2,177167290,177172870,unprocessed_pseudogene,-,KNOWN,
2,177183453,177206421,protein_coding,-,KNOWN,
2,177225473,177228963,unprocessed_pseudogene,-,KNOWN,
2,177264654,177267036,protein_coding,-,KNOWN,
2,177314520,177324307,protein_coding,-,KNOWN,
2,177387124,177398320,protein_coding,-,KNOWN,
2,177419902,177422936,unprocessed_pseudogene,-,KNOWN,
2,177460275,177460847,processed_pseudogene,+,KNOWN,
2,177464733,177478129,protein_coding,+,KNOWN,
2,177498215,177509763,protein_coding,+,KNOWN,
2,177541681,177542557,unprocessed_pseudogene,-,KNOWN,
2,177569204,177578210,protein_coding,-,KNOWN,
2,177734300,177738757,unprocessed_pseudogene,+,KNOWN,
2,177759288,177770472,protein_coding,+,KNOWN,
2,177831791,177840336,protein_coding,-,KNOWN,
2,177852152,177855503,unprocessed_pseudogene,-,KNOWN,
2,177892638,177893264,processed_pseudogene,+,KNOWN,
2,177897096,177905784,protein_coding,+,KNOWN,
2,177903340,177925613,protein_coding,-,KNOWN,
2,177935993,177957297,protein_coding,-,KNOWN,
2,177980534,177982700,unprocessed_pseudogene,-,KNOWN,
2,178023284,178034022,protein_coding,+,KNOWN,
2,178023808,178028736,lincRNA,-,KNOWN,
2,178067695,178078476,protein_coding,-,KNOWN,
2,178118975,178338492,protein_coding,+,KNOWN,
2,178345293,178407685,protein_coding,-,KNOWN,
2,178411206,178414472,protein_coding,-,KNOWN,
2,178414524,178424428,protein_coding,+,KNOWN,
2,178430531,178487366,protein_coding,+,KNOWN,
2,179020119,179021133,processed_pseudogene,-,KNOWN,
2,179177425,179177880,processed_pseudogene,+,KNOWN,
2,179240490,179241066,processed_pseudogene,+,KNOWN,
2,179364293,179365043,processed_pseudogene,+,KNOWN,
2,179414936,179416882,lincRNA,+,KNOWN,
2,179442431,179899373,protein_coding,+,KNOWN,
2,179612622,179613567,processed_pseudogene,-,KNOWN,
2,179912152,179976646,protein_coding,-,KNOWN,
2,179975993,179979013,processed_transcript,+,KNOWN,
2,179993188,179993584,processed_pseudogene,+,KNOWN,
2,180024987,180035465,protein_coding,+,KNOWN,
2,180036373,180042433,protein_coding,-,KNOWN,
2,180042509,180070201,protein_coding,+,KNOWN,
2,180070588,180085902,protein_coding,+,KNOWN,
2,180099465,180104488,protein_coding,-,KNOWN,
2,180099913,180101502,antisense,+,KNOWN,
2,180119306,180162680,protein_coding,+,KNOWN,
2,180171485,180176286,protein_coding,+,KNOWN,
2,180176373,180225859,protein_coding,-,KNOWN,
2,180179755,180179823,miRNA,-,KNOWN,
2,180257377,180258445,protein_coding,+,KNOWN,
2,180257536,180257611,miRNA,+,KNOWN,
2,180258540,180273496,protein_coding,-,KNOWN,
2,180277646,180289879,protein_coding,-,KNOWN,
2,180325133,180334699,protein_coding,-,KNOWN,
2,180332857,180340732,antisense,+,KNOWN,
2,180370491,180385885,lincRNA,-,KNOWN,
2,180389048,180389124,miRNA,+,KNOWN,
2,180398379,180398482,miRNA,+,KNOWN,
2,180456245,180474867,protein_coding,+,KNOWN,
2,180499976,180544980,protein_coding,+,KNOWN,
2,180581304,180586304,protein_coding,+,KNOWN,
2,180589245,180595836,protein_coding,+,KNOWN,
2,180597790,180622189,protein_coding,+,KNOWN,
2,180621956,180642708,protein_coding,-,KNOWN,
2,180657964,180709999,protein_coding,-,KNOWN,
2,180698063,180698169,snRNA,+,KNOWN,
2,180710117,180718733,protein_coding,+,KNOWN,
2,180725263,180742280,protein_coding,+,KNOWN,
2,180766214,180775403,processed_transcript,-,KNOWN,
2,180774381,180776900,protein_coding,-,KNOWN,
2,180818343,180824630,lincRNA,-,KNOWN,
2,180829490,180889660,lincRNA,-,KNOWN,
2,180836481,180848914,lincRNA,+,KNOWN,
2,180837838,180837955,misc_RNA,+,KNOWN,
2,180847652,180849046,lincRNA,+,KNOWN,
2,180894040,180894107,miRNA,+,KNOWN,
2,180894105,180895220,lincRNA,+,KNOWN,
2,180904377,180920949,protein_coding,-,KNOWN,
2,180929023,180934010,protein_coding,+,KNOWN,
2,180934772,180954699,protein_coding,-,KNOWN,
2,180954464,180966812,antisense,+,KNOWN,
2,180967225,180982526,protein_coding,+,KNOWN,
2,180983924,180987275,sense_overlapping,+,KNOWN,
2,180986535,181017540,protein_coding,+,KNOWN,
2,181018380,181043546,protein_coding,-,KNOWN,
2,181075579,181135300,protein_coding,-,KNOWN,
2,181147653,181157014,protein_coding,-,KNOWN,
2,181183512,181183615,snRNA,+,KNOWN,
2,181187247,181188771,protein_coding,+,KNOWN,
2,181193721,181202789,protein_coding,-,KNOWN,
2,181205562,181213185,protein_coding,-,KNOWN,
2,181216727,181217799,processed_pseudogene,+,KNOWN,
2,181220013,181222854,protein_coding,+,KNOWN,
2,181227615,181242027,protein_coding,-,KNOWN,
2,181251449,181288035,protein_coding,-,KNOWN,
2,181292148,181292935,processed_pseudogene,+,KNOWN,
2,181306459,181314500,protein_coding,-,KNOWN,
2,181319739,181356616,protein_coding,+,KNOWN,
2,181357690,181365404,protein_coding,-,KNOWN,
2,181364928,181383628,protein_coding,+,KNOWN,
2,181380078,181383628,protein_coding,+,KNOWN,
2,181384250,181387586,unitary_pseudogene,+,KNOWN,
2,181387762,181459426,protein_coding,-,KNOWN,
2,181425935,181426037,snRNA,-,KNOWN,
2,181493206,181494980,protein_coding,+,KNOWN,
2,181497142,181517966,protein_coding,+,KNOWN,
2,181512550,181512712,snRNA,+,KNOWN,
2,181520485,181555133,protein_coding,+,KNOWN,
2,181569149,181584892,protein_coding,-,KNOWN,
2,181578480,181585170,antisense,+,KNOWN,
2,181582103,181592803,protein_coding,-,KNOWN,
2,181587900,181587968,miRNA,-,KNOWN,
2,181591868,181655660,protein_coding,+,KNOWN,
2,181595218,181599212,protein_coding,-,KNOWN,
2,181657034,181659467,protein_coding,+,KNOWN,
2,181662306,181662412,snRNA,+,KNOWN,
2,181669836,181671640,protein_coding,-,KNOWN,
2,181680310,181688071,protein_coding,+,KNOWN,
2,181688419,181693977,protein_coding,-,KNOWN,
2,181696793,181698442,protein_coding,-,KNOWN,
2,181715016,181720985,protein_coding,+,KNOWN,
2,181724042,181724942,processed_pseudogene,-,KNOWN,
2,181763332,181827797,protein_coding,+,KNOWN,
2,181837854,181857461,protein_coding,+,KNOWN,
2,181864337,181870830,protein_coding,+,KNOWN,
2,181896823,181898712,processed_pseudogene,+,KNOWN,
2,181991226,182001766,protein_coding,+,KNOWN,
3,3004130,3004229,miRNA,-,KNOWN,
3,3027658,3027757,miRNA,-,KNOWN,
3,3188033,3188159,TEC,+,KNOWN,
3,3266277,3267027,processed_pseudogene,-,KNOWN,
3,3508030,3658052,protein_coding,+,KNOWN,
3,3546368,3546795,unprocessed_pseudogene,+,KNOWN,
3,3555465,3555556,miRNA,+,KNOWN,
3,3791898,3792292,processed_pseudogene,+,KNOWN,
3,3829284,3830057,processed_pseudogene,+,KNOWN,
3,3939144,3939462,processed_pseudogene,+,KNOWN,
3,4211718,4213044,processed_pseudogene,+,KNOWN,
3,4305193,4305293,miRNA,-,KNOWN,
3,4338998,4339116,rRNA,+,KNOWN,
3,4371808,4372024,processed_pseudogene,+,KNOWN,
3,4393870,4394299,processed_pseudogene,-,KNOWN,
3,4504831,4505069,processed_pseudogene,+,KNOWN,
3,4567203,4567335,snoRNA,-,KNOWN,
3,4648675,4648794,processed_pseudogene,+,KNOWN,
3,4766098,4766371,processed_pseudogene,+,KNOWN,
3,4797558,4814911,lincRNA,+,KNOWN,
3,4890266,4891231,processed_pseudogene,-,KNOWN,
3,5090276,5094776,lincRNA,+,KNOWN,
3,5177586,5220841,antisense,-,KNOWN,
3,5212838,5215216,TEC,+,KNOWN,
3,5218526,5415857,protein_coding,+,KNOWN,
3,5512995,5515333,lincRNA,-,KNOWN,
3,5560188,5576239,protein_coding,-,KNOWN,
3,5750806,5751295,protein_coding,+,KNOWN,
3,5880832,5885503,lincRNA,-,KNOWN,
3,5881041,5881150,miRNA,+,KNOWN,
3,5885595,5885704,miRNA,+,KNOWN,
3,6137823,6138244,processed_pseudogene,-,KNOWN,
3,6164895,6167824,processed_pseudogene,-,KNOWN,
3,6267783,6267900,processed_pseudogene,-,KNOWN,
3,6338882,6338991,miRNA,-,KNOWN,
3,6378332,6378601,processed_pseudogene,-,KNOWN,
3,6450607,6451588,processed_pseudogene,-,KNOWN,
3,6611205,6611463,processed_pseudogene,-,KNOWN,
3,6615418,6620443,protein_coding,-,KNOWN,
3,6751708,6752053,processed_pseudogene,-,KNOWN,
3,6977268,6977380,snoRNA,+,KNOWN,
3,7192778,7193210,processed_pseudogene,-,KNOWN,
3,7366669,7445366,protein_coding,+,KNOWN,
3,7418340,7418459,processed_pseudogene,-,KNOWN,
3,7454521,7455539,processed_pseudogene,+,KNOWN,
3,7501904,7502020,snoRNA,-,KNOWN,
3,7503483,7553836,protein_coding,+,KNOWN,
3,7569994,7613760,protein_coding,-,KNOWN,
3,7612705,7690001,antisense,+,KNOWN,
3,7893335,7893919,processed_pseudogene,+,KNOWN,
3,7925303,7954889,lincRNA,-,KNOWN,
3,8214332,8216183,processed_pseudogene,+,KNOWN,
3,8327531,8329707,processed_pseudogene,+,KNOWN,
3,8429158,8429264,snRNA,+,KNOWN,
3,8462228,8463035,processed_pseudogene,-,KNOWN,
3,8509360,8561606,protein_coding,+,KNOWN,
3,8615275,8616504,processed_pseudogene,-,KNOWN,
3,8628051,8632454,lincRNA,+,KNOWN,
3,8663359,8667256,protein_coding,-,KNOWN,
3,8673410,8673722,processed_pseudogene,+,KNOWN,
3,8679359,8679477,snoRNA,-,KNOWN,
3,8732870,8736360,lincRNA,-,KNOWN,
3,8743682,8746824,TEC,-,KNOWN,
3,8802146,8923918,protein_coding,-,KNOWN,
3,8881199,8881643,processed_pseudogene,+,KNOWN,
3,8882238,8882570,processed_pseudogene,-,KNOWN,
3,8925593,9004723,protein_coding,-,KNOWN,
3,9047171,9047492,processed_pseudogene,-,KNOWN,
3,9061964,9071074,lincRNA,+,KNOWN,
3,9072767,9073211,processed_pseudogene,+,KNOWN,
3,9250602,9285333,protein_coding,+,KNOWN,
3,9402175,9402485,misc_RNA,+,KNOWN,
3,9403064,9437233,lincRNA,+,KNOWN,
3,9427020,9610085,protein_coding,-,KNOWN,
3,9496168,9499928,TEC,+,KNOWN,
3,9656520,9656902,processed_pseudogene,+,KNOWN,
3,9687479,9833679,protein_coding,-,KNOWN,
3,9757607,9786142,lincRNA,+,KNOWN,
3,9829620,9829728,rRNA,-,KNOWN,
3,9899430,9902377,processed_pseudogene,+,KNOWN,
3,9971188,9972001,processed_pseudogene,-,KNOWN,
3,10012548,10016607,protein_coding,+,KNOWN,
3,10022311,10025539,lincRNA,-,KNOWN,
3,10088110,10092565,protein_coding,+,KNOWN,
3,10089856,10089955,processed_pseudogene,-,KNOWN,
3,10179851,10183929,protein_coding,-,KNOWN,
3,10179852,10197262,protein_coding,-,KNOWN,
3,10193621,10197283,protein_coding,-,KNOWN,
3,10204088,10208576,protein_coding,-,KNOWN,
3,10220995,10223433,TEC,-,KNOWN,
3,10232180,10232311,processed_pseudogene,+,KNOWN,
3,10241812,10242308,TEC,+,KNOWN,
3,10244209,10301183,protein_coding,-,KNOWN,
3,10304791,10305120,TEC,+,KNOWN,
3,10309048,10309226,processed_pseudogene,+,KNOWN,
3,10311956,10331439,protein_coding,-,KNOWN,
3,10321712,10335681,protein_coding,-,KNOWN,
3,10331734,10335656,protein_coding,-,KNOWN,
3,10339953,10351317,protein_coding,-,KNOWN,
3,10366907,10428856,protein_coding,+,KNOWN,
3,10417817,10440102,protein_coding,-,KNOWN,
3,10646316,10648102,TEC,+,KNOWN,
3,10753918,10754428,processed_pseudogene,-,KNOWN,
3,10772919,10774899,TEC,-,KNOWN,
3,10975469,10975586,snoRNA,-,KNOWN,
3,11008850,11009603,processed_pseudogene,-,KNOWN,
3,11044170,11044358,processed_pseudogene,-,KNOWN,
3,11154337,11154437,miRNA,+,KNOWN,
3,11658497,11659510,processed_pseudogene,-,KNOWN,
3,11823229,11844359,lincRNA,-,KNOWN,
3,12384243,12384609,processed_pseudogene,-,KNOWN,
3,12631260,12631845,processed_pseudogene,+,KNOWN,
3,12855836,12858633,transcribed_processed_pseudogene,+,KNOWN,
3,12892451,12893414,processed_pseudogene,-,KNOWN,
3,12975359,12975701,processed_pseudogene,+,KNOWN,
3,13288197,13291891,TEC,+,KNOWN,
3,13429558,13429958,processed_pseudogene,+,KNOWN,
3,13470439,13471829,lincRNA,-,KNOWN,
3,13471655,13474596,lincRNA,+,KNOWN,
3,13471906,13474596,lincRNA,-,KNOWN,
3,13669509,13670145,processed_pseudogene,-,KNOWN,
3,13749954,13750512,processed_pseudogene,+,KNOWN,
3,13776848,13777102,processed_pseudogene,+,KNOWN,
3,13838875,13840231,processed_pseudogene,-,KNOWN,
3,13845686,13845980,misc_RNA,+,KNOWN,
3,13946393,14182287,protein_coding,+,KNOWN,
3,14029482,14029762,misc_RNA,-,KNOWN,
3,14267315,14267439,snoRNA,-,KNOWN,
3,14330227,14330391,processed_pseudogene,+,KNOWN,
3,14363117,14377587,unprocessed_pseudogene,+,KNOWN,
3,14383922,14384400,processed_pseudogene,-,KNOWN,
3,14428492,14435009,processed_pseudogene,-,KNOWN,
3,14480697,14505830,protein_coding,+,KNOWN,
3,14511084,14512095,processed_pseudogene,-,KNOWN,
3,14533788,14572658,protein_coding,+,KNOWN,
3,14564402,14564681,transcribed_processed_pseudogene,+,KNOWN,
3,14578641,14606309,protein_coding,+,KNOWN,
3,14606284,14611285,protein_coding,-,KNOWN,
3,14628952,14629240,processed_pseudogene,-,KNOWN,
3,14641727,14663002,protein_coding,+,KNOWN,
3,14722416,14729626,unprocessed_pseudogene,+,KNOWN,
3,14766216,14808368,protein_coding,-,KNOWN,
