chromosome,start,end,segmented_coverage
4,128170000,128960000,56
4,128960000,129010000,49
4,129010000,129480000,55
4,129480000,129740000,51
4,129740000,132640000,55
4,132640000,132690000,48
4,132690000,132870000,60
4,132870000,133270000,56
4,133270000,135420000,65
4,135420000,139820000,62
4,139820000,141220000,59
4,141220000,141740000,62
4,141740000,142640000,63
4,142640000,144080000,65
4,144080000,144210000,62
4,144210000,144260000,56
4,144260000,144710000,63
4,144710000,146620000,60
4,146620000,146860000,57
4,146860000,148070000,60
4,148070000,148350000,62
4,148350000,148950000,80
4,148950000,151210000,61
4,151210000,151900000,64
4,151900000,152450000,60
4,152450000,152540000,82
4,152540000,153170000,59
4,153170000,153450000,64
4,153450000,153670000,60
4,153670000,153850000,63
4,153850000,156290000,59
4,156290000,156590000,57
4,156590000,158040000,59
4,158040000,159290000,63
4,159290000,160560000,60
4,160560000,161490000,63
4,161490000,161570000,85
4,161570000,162490000,65
4,162490000,164750000,62
4,164750000,165600000,60
4,165600000,166050000,57
4,166050000,168860000,60
4,168860000,174390000,62
4,174390000,174540000,54
4,174540000,174670000,60
4,174670000,174750000,78
4,174750000,175970000,62
4,175970000,176360000,86
4,176360000,176510000,67
4,176510000,177040000,62
4,177040000,180800000,60
4,180800000,181490000,61
4,181490000,181690000,39
4,181690000,181800000,25
4,181800000,181850000,1
4,181850000,181920000,21
4,181920000,182320000,0
4,182320000,182580000,19
4,182580000,182830000,40
4,182830000,183620000,20
4,183620000,188940000,39
4,188940000,189150000,36
4,189150000,189200000,56
4,189200000,190190000,38
4,190190000,190240000,57
4,190240000,190540000,40
4,190540000,190680000,240
4,190680000,191050000,58
4,191050000,191154276,0
5,0,700000,147
5,700000,850000,187
5,850000,1000000,151
5,1000000,1270000,133
5,1270000,3590000,103
5,3590000,3640000,88
5,3640000,5290000,104
5,5290000,6480000,99
5,6480000,6510000,133
5,6510000,8900000,103
5,8900000,9000000,127
5,9000000,9550000,122
5,9550000,10440000,129
5,10440000,10670000,122
5,10670000,11470000,130
5,11470000,11660000,135
5,11660000,13380000,139
5,13380000,13970000,135
5,13970000,14350000,128
5,14350000,14540000,118
5,14540000,14700000,125
5,14700000,15020000,117
5,15020000,15470000,123
5,15470000,15880000,117
5,15880000,16200000,113
5,16200000,16410000,118
5,16410000,16660000,112
5,16660000,17220000,108
5,17220000,17500000,117
5,17500000,17530000,244
5,17530000,17580000,0
5,17580000,21470000,123
5,21470000,21570000,194
5,21570000,22500000,120
5,22500000,24130000,124
5,24130000,26860000,117
5,26860000,28010000,120
5,28010000,28840000,117
5,28840000,29410000,99
5,29410000,29460000,117
5,29460000,30630000,101
5,30630000,31070000,97
5,31070000,31610000,93
5,31610000,32030000,87
5,32030000,32800000,92
5,32800000,34070000,96
5,34070000,34170000,104
5,34170000,34220000,142
5,34220000,34450000,100
5,34450000,35120000,94
5,35120000,35250000,98
5,35250000,35610000,101
5,35610000,36760000,96
5,36760000,37210000,99
5,37210000,37420000,90
5,37420000,37770000,98
5,37770000,38910000,93
5,38910000,40770000,96
5,40770000,41080000,92
5,41080000,42940000,98
5,42940000,43220000,89
5,43220000,43610000,96
5,43610000,45090000,101
5,45090000,46100000,97
5,46100000,46330000,92
5,46330000,46410000,126
5,46410000,49400000,0
5,49400000,49450000,405
5,49450000,49560000,127
5,49560000,53170000,82
5,53170000,53690000,81
5,53690000,54270000,78
5,54270000,55290000,81
5,55290000,55470000,75
5,55470000,56400000,82
5,56400000,56490000,77
5,56490000,56550000,80
5,56550000,56910000,82
5,56910000,57970000,87
5,57970000,58490000,82
5,58490000,59040000,85
5,59040000,59340000,82
5,59340000,59410000,88
5,59410000,59930000,82
5,59930000,60060000,142
5,60060000,60250000,81
5,60250000,60450000,86
5,60450000,63880000,81
5,63880000,64020000,97
5,64020000,64300000,82
5,64300000,64480000,77
5,64480000,65290000,82
5,65290000,66520000,83
5,66520000,67280000,86
5,67280000,68330000,81
5,68330000,68920000,78
5,68920000,68990000,93
5,68990000,69190000,77
5,69190000,69240000,121
5,69240000,69280000,72
5,69280000,69410000,84
5,69410000,69450000,65
5,69450000,69670000,91
5,69670000,69780000,69
5,69780000,69830000,126
5,69830000,69870000,85
5,69870000,69920000,69
5,69920000,70060000,86
5,70060000,70120000,112
5,70120000,70190000,77
5,70190000,70440000,68
5,70440000,70530000,105
5,70530000,71060000,83
5,71060000,71160000,101
5,71160000,71970000,80
5,71970000,72410000,84
5,72410000,72840000,77
5,72840000,75360000,81
5,75360000,76290000,77
5,76290000,76720000,80
5,76720000,76920000,84
5,76920000,77300000,79
5,77300000,77780000,84
5,77780000,79230000,80
5,79230000,79650000,77
5,79650000,80140000,82
5,80140000,80700000,79
5,80700000,81030000,85
5,81030000,81290000,80
5,81290000,81530000,84
5,81530000,82400000,80
5,82400000,87960000,82
5,87960000,88190000,77
5,88190000,89020000,81
5,89020000,91640000,83
5,91640000,91690000,0
5,91690000,92900000,82
5,92900000,92950000,69
5,92950000,94290000,82
5,94290000,97270000,84
5,97270000,98520000,82
5,98520000,98570000,93
5,98570000,98670000,85
5,98670000,98720000,91
5,98720000,99840000,85
5,99840000,100820000,89
5,100820000,103480000,87
5,103480000,106310000,88
5,106310000,107700000,83
5,107700000,111760000,81
5,111760000,112310000,84
5,112310000,112450000,102
5,112450000,115690000,84
5,115690000,116230000,80
5,116230000,116590000,83
5,116590000,117750000,87
5,117750000,122660000,83
5,122660000,123520000,87
5,123520000,124390000,82
5,124390000,125750000,88
5,125750000,125910000,82
5,125910000,126210000,78
5,126210000,128360000,85
5,128360000,128840000,111
5,128840000,129080000,89
5,129080000,130480000,85
5,130480000,130780000,81
5,130780000,131170000,83
5,131170000,131290000,87
5,131290000,135090000,81
5,135090000,135150000,94
5,135150000,138790000,81
5,138790000,138840000,0
5,138840000,139290000,76
5,139290000,140680000,81
5,140680000,140990000,79
5,140990000,141330000,75
5,141330000,141540000,80
5,141540000,141820000,74
5,141820000,142110000,77
5,142110000,142410000,80
5,142410000,142650000,82
5,142650000,143560000,86
5,143560000,145050000,83
5,145050000,146620000,81
5,146620000,147330000,78
5,147330000,148590000,83
5,148590000,149440000,80
5,149440000,150060000,76
5,150060000,150230000,83
5,150230000,150360000,89
5,150360000,150390000,80
5,150390000,150650000,77
5,150650000,150990000,80
5,150990000,151170000,77
5,151170000,152800000,83
5,152800000,154140000,80
5,154140000,154410000,100
5,154410000,155140000,83
5,155140000,155190000,0
5,155190000,156310000,79
5,156310000,157120000,76
5,157120000,159530000,80
5,159530000,159790000,75
5,159790000,160790000,81
5,160790000,161380000,85
5,161380000,162180000,88
5,162180000,162710000,84
5,162710000,166160000,82
5,166160000,167970000,79
5,167970000,168070000,84
5,168070000,168780000,77
5,168780000,168900000,81
5,168900000,169060000,102
5,169060000,170290000,97
5,170290000,170710000,107
5,170710000,171130000,95
5,171130000,171430000,102
5,171430000,172770000,96
5,172770000,174960000,100
5,174960000,175330000,95
5,175330000,175380000,120
5,175380000,177330000,97
5,177330000,177380000,64
5,177380000,177450000,105
5,177450000,177590000,165
5,177590000,179350000,95
5,179350000,179480000,103
5,179480000,180110000,95
5,180110000,180370000,105
5,180370000,180430000,84
5,180430000,180730000,96
5,180730000,180915260,73
6,0,60000,0
6,60000,150000,44
6,150000,200000,18
6,200000,290000,77
6,290000,380000,143
6,380000,1590000,70
6,1590000,1670000,63
6,1670000,2970000,72
6,2970000,3910000,69
6,3910000,5180000,72
6,5180000,5380000,56
6,5380000,8450000,70
6,8450000,9200000,73
6,9200000,9700000,76
6,9700000,10070000,74
6,10070000,10260000,72
6,10260000,10890000,67
6,10890000,11830000,71
6,11830000,12350000,74
6,12350000,12660000,77
6,12660000,12790000,73
6,12790000,13620000,70
6,13620000,13680000,78
6,13680000,14000000,71
6,14000000,15570000,69
6,15570000,16210000,72
6,16210000,16370000,66
6,16370000,18600000,71
6,18600000,19270000,74
6,19270000,20540000,70
6,20540000,21260000,73
6,21260000,21580000,70
6,21580000,21870000,67
6,21870000,22400000,71
6,22400000,24430000,74
6,24430000,26020000,72
6,26020000,26600000,68
6,26600000,26670000,73
6,26670000,26720000,120
6,26720000,27060000,73
6,27060000,27880000,69
6,27880000,28480000,72
6,28480000,28660000,36
6,28660000,28710000,18
6,28710000,28840000,9
6,28840000,28950000,13
6,28950000,29830000,10
6,29830000,29940000,2
6,29940000,30080000,11
6,30080000,30210000,7
6,30210000,30340000,11
6,30340000,30510000,6
6,30510000,30720000,9
6,30720000,30790000,16
6,30790000,30970000,10
6,30970000,31090000,4
6,31090000,31220000,8
6,31220000,31340000,4
6,31340000,31460000,15
6,31460000,31510000,6
6,31510000,31710000,8
6,31710000,32060000,10
6,32060000,32110000,14
6,32110000,32170000,9
6,32170000,32410000,14
6,32410000,32450000,23
6,32450000,32650000,32
6,32650000,32680000,25
6,32680000,32740000,5
6,32740000,32800000,14
6,32800000,33250000,8
6,33250000,33380000,15
6,33380000,33450000,32
6,33450000,34800000,68
6,34800000,34890000,86
6,34890000,37790000,69
6,37790000,38110000,74
6,38110000,38160000,65
6,38160000,38980000,73
6,38980000,39320000,68
6,39320000,39690000,73
6,39690000,39920000,68
6,39920000,40220000,72
6,40220000,41050000,69
6,41050000,41300000,73
6,41300000,41710000,65
6,41710000,42450000,68
6,42450000,42650000,74
6,42650000,42920000,68
6,42920000,43260000,64
6,43260000,44650000,69
6,44650000,45480000,74
6,45480000,47510000,71
6,47510000,48360000,73
6,48360000,50350000,76
6,50350000,50670000,73
6,50670000,50820000,68
6,50820000,51960000,74
6,51960000,52550000,70
6,52550000,53240000,73
6,53240000,53370000,78
6,53370000,54010000,74
6,54010000,54240000,77
6,54240000,55990000,79
6,55990000,56620000,77
6,56620000,57200000,75
6,57200000,57370000,140
6,57370000,57570000,214
6,57570000,57610000,127
6,57610000,58090000,74
6,58090000,58140000,0
6,58140000,58790000,79
6,58790000,61880000,0
6,61880000,62130000,79
6,62130000,62180000,0
6,62180000,62200000,83
6,62200000,64350000,74
6,64350000,67000000,76
6,67000000,67050000,36
6,67050000,67500000,75
6,67500000,68370000,77
6,68370000,69330000,75
6,69330000,73910000,71
6,73910000,74640000,67
6,74640000,75660000,72
6,75660000,75740000,59
6,75740000,76380000,72
6,76380000,76480000,89
6,76480000,76750000,73
6,76750000,77120000,75
6,77120000,77410000,71
6,77410000,77460000,54
6,77460000,78970000,71
6,78970000,79030000,0
6,79030000,79070000,54
6,79070000,95690000,72
6,95690000,95830000,0
6,95830000,97130000,71
6,97130000,97420000,69
6,97420000,99000000,71
6,99000000,100070000,68
6,100070000,100720000,71
6,100720000,102750000,73
6,102750000,103550000,76
6,103550000,103720000,73
6,103720000,103770000,54
6,103770000,104770000,71
6,104770000,106630000,68
6,106630000,106770000,75
6,106770000,107310000,70
6,107310000,107600000,66
6,107600000,107880000,71
6,107880000,107950000,104
6,107950000,108620000,67
6,108620000,109290000,70
6,109290000,109540000,74
6,109540000,109760000,70
6,109760000,109820000,66
6,109820000,110110000,75
6,110110000,110390000,67
6,110390000,110670000,73
6,110670000,110830000,69
6,110830000,111070000,86
6,111070000,111640000,69
6,111640000,111800000,74
6,111800000,112130000,67
6,112130000,113140000,70
6,113140000,113880000,73
6,113880000,115020000,69
6,115020000,117520000,71
6,117520000,119480000,68
6,119480000,121700000,72
6,121700000,121950000,66
6,121950000,123730000,72
6,123730000,125310000,69
6,125310000,126580000,71
6,126580000,126990000,74
6,126990000,127660000,71
6,127660000,127840000,68
6,127840000,128850000,73
6,128850000,129270000,75
6,129270000,130310000,70
6,130310000,130850000,67
6,130850000,133070000,70
6,133070000,133150000,64
6,133150000,133260000,70
6,133260000,133470000,73
6,133470000,134340000,70
6,134340000,134670000,66
6,134670000,135240000,69
6,135240000,136610000,73
6,136610000,139600000,70
6,139600000,139860000,65
6,139860000,140270000,70
6,140270000,142930000,73
6,142930000,146880000,70
6,146880000,147740000,72
6,147740000,148580000,68
6,148580000,148890000,65
6,148890000,149740000,69
6,149740000,151820000,66
6,151820000,151870000,86
6,151870000,152010000,124
6,152010000,152050000,108
6,152050000,153520000,71
6,153520000,154430000,81
6,154430000,155060000,77
6,155060000,155210000,81
6,155210000,155320000,72
6,155320000,155560000,39
6,155560000,157540000,41
6,157540000,157560000,37
6,157560000,157690000,0
6,157690000,161030000,40
6,161030000,161080000,54
6,161080000,161550000,41
6,161550000,163020000,38
6,163020000,164730000,41
6,164730000,165080000,42
6,165080000,165400000,44
6,165400000,165990000,42
6,165990000,167910000,40
6,167910000,167950000,26
6,167950000,168040000,0
6,168040000,168370000,41
6,168370000,169320000,39
6,169320000,170030000,42
6,170030000,170280000,78
6,170280000,170330000,0
6,170330000,170930000,79
6,170930000,171000000,67
6,171000000,171060000,45
6,171060000,171115067,0
7,0,190000,93
7,190000,230000,81
7,230000,280000,0
7,280000,3260000,91
7,3260000,3350000,97
7,3350000,3610000,105
7,3610000,3920000,99
7,3920000,5650000,91
7,5650000,5800000,99
7,5800000,5950000,90
7,5950000,6010000,81
7,6010000,6800000,92
7,6800000,6890000,102
7,6890000,7040000,92
7,7040000,9310000,103
7,9310000,9900000,80
7,9900000,13710000,82
7,13710000,15970000,79
7,15970000,16840000,82
7,16840000,18000000,87
7,18000000,18530000,83
7,18530000,19530000,80
7,19530000,19750000,83
7,19750000,20160000,85
7,20160000,20700000,82
7,20700000,20890000,75
7,20890000,21940000,79
7,21940000,22190000,75
7,22190000,23220000,79
7,23220000,23680000,75
7,23680000,24090000,78
7,24090000,24560000,75
7,24560000,24730000,79
7,24730000,25370000,74
7,25370000,26220000,78
7,26220000,26280000,118
7,26280000,26690000,78
7,26690000,27060000,83
7,27060000,27130000,76
7,27130000,27320000,69
7,27320000,27540000,77
7,27540000,27870000,82
7,27870000,28900000,77
7,28900000,30070000,79
7,30070000,30460000,83
7,30460000,30690000,80
7,30690000,31150000,75
7,31150000,31650000,79
7,31650000,32590000,117
7,32590000,32930000,122
7,32930000,33050000,113
7,33050000,33670000,125
7,33670000,34470000,119
7,34470000,35230000,124
7,35230000,35290000,148
7,35290000,35660000,61
7,35660000,36020000,64
7,36020000,36760000,61
7,36760000,37600000,58
7,37600000,42310000,61
7,42310000,42890000,64
7,42890000,44010000,61
7,44010000,44080000,72
7,44080000,45310000,59
7,45310000,45600000,64
7,45600000,45930000,60
7,45930000,47290000,63
7,47290000,47360000,60
7,47360000,47800000,57
7,47800000,48740000,61
7,48740000,48790000,81
7,48790000,50370000,61
7,50370000,50420000,0
7,50420000,57540000,61
7,57540000,57600000,93
7,57600000,57780000,137
7,57780000,57880000,84
7,57880000,58060000,155
7,58060000,61050000,0
7,61050000,61310000,100
7,61310000,61360000,0
7,61360000,61460000,72
7,61460000,61510000,0
7,61510000,61560000,169
7,61560000,61680000,94
7,61680000,61720000,0
7,61720000,61920000,193
7,61920000,61960000,0
7,61960000,62040000,274
7,62040000,62480000,90
7,62480000,62950000,75
7,62950000,63130000,61
7,63130000,63190000,69
7,63190000,64580000,77
7,64580000,64610000,60
7,64610000,64670000,47
7,64670000,64740000,37
7,64740000,64950000,40
7,64950000,65060000,82
7,65060000,65140000,50
7,65140000,65710000,76
7,65710000,65840000,82
7,65840000,66860000,77
7,66860000,69130000,72
7,69130000,69200000,59
7,69200000,70000000,77
7,70000000,70260000,55
7,70260000,70580000,73
7,70580000,71300000,70
7,71300000,71810000,73
7,71810000,72490000,76
7,72490000,72590000,54
7,72590000,74100000,73
7,74100000,74190000,80
7,74190000,74340000,72
7,74340000,74400000,65
7,74400000,74480000,39
7,74480000,74560000,76
7,74560000,74640000,70
7,74640000,74720000,51
7,74720000,74770000,0
7,74770000,74850000,33
7,74850000,74990000,50
7,74990000,76120000,73
7,76120000,76280000,66
7,76280000,76480000,85
7,76480000,76620000,79
7,76620000,76670000,61
7,76670000,77600000,81
7,77600000,77720000,74
7,77720000,77870000,79
7,77870000,79370000,99
7,79370000,80000000,102
7,80000000,80220000,106
7,80220000,80280000,121
7,80280000,80590000,109
7,80590000,80720000,102
7,80720000,81200000,107
7,81200000,81890000,101
7,81890000,82280000,97
7,82280000,86540000,101
7,86540000,87310000,103
7,87310000,87480000,109
7,87480000,88100000,103
7,88100000,88900000,106
7,88900000,89810000,103
7,89810000,91020000,99
7,91020000,92480000,103
7,92480000,93410000,107
7,93410000,95400000,100
7,95400000,96620000,97
7,96620000,96670000,83
7,96670000,97090000,96
7,97090000,97530000,100
7,97530000,98490000,92
7,98490000,98740000,97
7,98740000,99160000,92
7,99160000,99590000,102
7,99590000,100370000,89
7,100370000,100560000,109
7,100560000,100610000,0
7,100610000,100690000,133
7,100690000,101290000,108
7,101290000,101340000,67
7,101340000,102120000,108
7,102120000,102280000,152
7,102280000,102690000,123
7,102690000,104430000,119
7,104430000,104620000,112
7,104620000,104980000,121
7,104980000,105370000,114
7,105370000,106390000,120
7,106390000,106870000,115
7,106870000,108050000,123
7,108050000,108140000,135
7,108140000,109410000,123
7,109410000,109460000,101
7,109460000,111240000,123
7,111240000,112270000,119
7,112270000,112450000,124
7,112450000,113160000,127
7,113160000,114150000,121
7,114150000,115450000,79
7,115450000,116970000,81
7,116970000,117270000,84
7,117270000,119330000,81
7,119330000,122770000,79
7,122770000,122890000,102
7,122890000,122920000,82
7,122920000,123020000,105
7,123020000,124570000,84
7,124570000,130160000,78
7,130160000,130250000,0
7,130250000,132240000,78
7,132240000,132280000,72
7,132280000,132800000,82
7,132800000,132890000,78
7,132890000,133470000,83
7,133470000,134680000,78
7,134680000,134840000,86
7,134840000,137560000,79
7,137560000,137720000,75
7,137720000,137780000,82
7,137780000,138150000,75
7,138150000,138240000,83
7,138240000,138800000,75
7,138800000,139000000,82
7,139000000,139050000,75
7,139050000,139110000,82
7,139110000,139370000,75
7,139370000,139420000,0
7,139420000,139780000,77
7,139780000,139870000,83
7,139870000,140400000,74
7,140400000,142050000,80
7,142050000,142100000,0
7,142100000,142280000,77
7,142280000,142330000,0
7,142330000,143220000,76
7,143220000,143290000,96
7,143290000,143350000,67
7,143350000,143400000,0
7,143400000,143430000,63
7,143430000,143490000,82
7,143490000,143540000,64
7,143540000,143880000,82
7,143880000,143960000,70
7,143960000,144040000,82
7,144040000,144150000,74
7,144150000,146080000,79
7,146080000,146130000,88
7,146130000,146720000,78
7,146720000,149200000,76
7,149200000,149250000,89
7,149250000,149650000,75
7,149650000,150020000,79
7,150020000,150150000,71
7,150150000,150320000,84
7,150320000,150640000,79
7,150640000,150980000,70
7,150980000,151370000,77
7,151370000,151600000,72
7,151600000,151920000,80
7,151920000,152120000,101
7,152120000,152290000,72
7,152290000,153580000,76
7,153580000,154260000,72
7,154260000,154280000,18
7,154280000,154370000,0
7,154370000,158250000,75
7,158250000,158640000,119
7,158640000,159138663,81
8,0,170000,56
8,170000,2190000,38
8,2190000,2290000,69
8,2290000,2970000,38
8,2970000,3020000,49
8,3020000,7020000,38
8,7020000,7200000,25
8,7200000,7260000,57
8,7260000,7480000,34
8,7480000,7530000,0
8,7530000,7630000,22
8,7630000,7770000,40
8,7770000,7870000,14
8,7870000,7930000,35
8,7930000,7990000,20
8,7990000,8050000,58
8,8050000,8090000,29
8,8090000,10110000,39
8,10110000,10290000,37
8,10290000,10370000,40
8,10370000,10600000,36
8,10600000,11900000,39
8,11900000,11980000,21
8,11980000,12090000,45
8,12090000,12140000,0
8,12140000,12250000,24
8,12250000,12390000,44
8,12390000,12460000,97
8,12460000,13370000,38
8,13370000,14830000,40
8,14830000,15400000,38
8,15400000,16260000,40
8,16260000,18660000,41
8,18660000,19910000,40
8,19910000,20990000,37
8,20990000,21460000,39
8,21460000,21620000,37
8,21620000,21670000,16
8,21670000,21900000,39
8,21900000,22000000,34
8,22000000,22310000,38
8,22310000,22400000,42
8,22400000,22640000,36
8,22640000,23460000,38
8,23460000,28510000,40
8,28510000,28570000,58
8,28570000,31840000,40
8,31840000,32790000,39
8,32790000,33310000,40
8,33310000,33500000,36
8,33500000,35810000,39
8,35810000,36240000,40
8,36240000,37360000,41
8,37360000,38860000,39
8,38860000,39310000,43
8,39310000,39720000,45
8,39720000,39990000,40
8,39990000,40520000,43
8,40520000,41470000,39
8,41470000,41780000,37
8,41780000,41890000,43
8,41890000,42780000,39
8,42780000,43440000,21
8,43440000,43840000,84
8,43840000,46830000,0
8,46830000,46920000,182
8,46920000,48180000,67
8,48180000,48230000,27
8,48230000,48640000,69
8,48640000,49820000,66
8,49820000,52020000,68
8,52020000,52960000,65
8,52960000,53910000,63
8,53910000,54890000,65
8,54890000,66080000,63
8,66080000,68130000,65
8,68130000,68180000,84
8,68180000,69250000,64
8,69250000,70240000,69
8,70240000,70830000,63
8,70830000,71020000,57
8,71020000,71080000,63
8,71080000,71890000,66
8,71890000,74390000,63
8,74390000,74640000,67
8,74640000,75240000,63
8,75240000,76270000,67
8,76270000,76460000,63
8,76460000,77580000,84
8,77580000,77790000,79
8,77790000,78720000,83
8,78720000,80630000,86
8,80630000,80840000,82
8,80840000,81110000,86
8,81110000,82090000,82
8,82090000,83030000,85
8,83030000,83190000,88
8,83190000,83870000,90
8,83870000,84100000,87
8,84100000,86130000,85
8,86130000,86200000,77
8,86200000,86290000,84
8,86290000,86580000,173
8,86580000,86720000,0
8,86720000,86840000,612
8,86840000,90920000,169
8,90920000,90970000,192
8,90970000,91020000,162
8,91020000,91700000,171
8,91700000,91760000,159
8,91760000,92400000,131
8,92400000,93670000,125
8,93670000,94400000,132
8,94400000,97090000,124
8,97090000,97660000,117
8,97660000,98180000,124
8,98180000,98330000,115
8,98330000,98560000,125
8,98560000,99040000,117
8,99040000,99130000,136
8,99130000,99450000,123
8,99450000,99830000,130
8,99830000,99970000,122
8,99970000,100960000,132
8,100960000,101150000,152
8,101150000,101590000,125
8,101590000,102180000,139
8,102180000,102460000,146
8,102460000,102550000,175
8,102550000,103420000,146
8,103420000,104040000,136
8,104040000,104520000,143
8,104520000,104590000,152
8,104590000,105060000,166
8,105060000,105280000,160
8,105280000,105800000,154
8,105800000,106780000,159
8,106780000,111050000,143
8,111050000,111310000,149
8,111310000,111870000,152
8,111870000,112370000,147
8,112370000,115800000,87
8,115800000,116520000,92
8,116520000,116990000,95
8,116990000,117450000,93
8,117450000,117660000,87
8,117660000,117720000,91
8,117720000,117910000,99
8,117910000,118560000,93
8,118560000,118820000,89
8,118820000,119210000,84
8,119210000,119530000,89
8,119530000,120490000,93
8,120490000,120840000,87
8,120840000,121140000,83
8,121140000,121560000,89
8,121560000,121770000,144
8,121770000,122560000,155
8,122560000,123350000,149
8,123350000,123540000,156
8,123540000,124710000,146
8,124710000,125410000,168
8,125410000,125780000,160
8,125780000,126100000,187
8,126100000,126320000,173
8,126320000,126360000,164
8,126360000,126640000,156
8,126640000,127380000,171
8,127380000,127650000,160
8,127650000,127810000,169
8,127810000,128130000,91
8,128130000,128740000,171
8,128740000,129020000,160
8,129020000,129110000,170
8,129110000,129280000,197
8,129280000,129910000,173
8,129910000,130940000,90
8,130940000,131100000,81
8,131100000,132750000,86
8,132750000,132830000,82
8,132830000,133030000,90
8,133030000,133600000,80
8,133600000,133870000,86
8,133870000,134670000,82
8,134670000,135330000,87
8,135330000,135770000,83
8,135770000,135910000,87
8,135910000,138730000,82
8,138730000,139990000,78
8,139990000,141000000,84
8,141000000,141690000,85
8,141690000,141990000,93
8,141990000,142720000,82
8,142720000,142770000,50
8,142770000,142820000,0
8,142820000,144170000,82
8,144170000,144290000,127
8,144290000,145290000,78
8,145290000,145340000,30
8,145340000,145430000,0
8,145430000,145500000,36
8,145500000,146310000,81
8,146310000,146364022,0
9,0,110000,99
9,110000,650000,79
9,650000,1040000,112
9,1040000,1150000,83
9,1150000,1210000,119
9,1210000,1400000,80
9,1400000,2600000,61
9,2600000,3030000,59
9,3030000,3080000,68
9,3080000,4880000,59
9,4880000,6500000,62
9,6500000,6810000,55
9,6810000,6960000,59
9,6960000,7140000,61
9,7140000,8600000,58
9,8600000,8950000,57
9,8950000,9050000,60
9,9050000,9760000,40
9,9760000,12290000,60
9,12290000,12490000,64
9,12490000,13240000,66
9,13240000,13730000,63
9,13730000,14310000,61
9,14310000,14360000,55
9,14360000,14690000,61
9,14690000,15580000,59
9,15580000,15690000,63
9,15690000,15860000,81
9,15860000,16020000,63
9,16020000,16810000,56
9,16810000,16990000,53
9,16990000,17140000,55
9,17140000,17960000,58
9,17960000,19260000,59
9,19260000,20360000,61
9,20360000,21330000,63
9,21330000,21800000,61
9,21800000,21840000,43
9,21840000,21990000,0
9,21990000,22080000,20
9,22080000,23340000,62
9,23340000,23390000,34
9,23390000,24120000,58
9,24120000,26890000,60
9,26890000,27890000,58
9,27890000,29850000,60
9,29850000,30340000,80
9,30340000,30760000,61
9,30760000,32340000,63
9,32340000,33810000,61
9,33810000,34530000,58
9,34530000,34730000,55
9,34730000,34950000,62
9,34950000,35190000,56
9,35190000,35550000,62
9,35550000,35860000,56
9,35860000,36110000,61
9,36110000,37140000,57
9,37140000,37360000,63
9,37360000,38810000,58
9,38810000,38960000,38
9,38960000,39190000,60
9,39190000,39290000,22
9,39290000,39580000,33
9,39580000,39660000,24
9,39660000,40940000,5
9,40940000,40990000,0
9,40990000,41140000,36
9,41140000,41190000,0
9,41190000,41290000,50
9,41290000,41370000,36
9,41370000,41420000,0
9,41420000,41440000,45
9,41440000,41500000,24
9,41500000,41550000,34
9,41550000,41590000,24
9,41590000,41740000,32
9,41740000,41820000,21
9,41820000,41890000,56
9,41890000,41970000,93
9,41970000,42610000,58
9,42610000,42660000,0
9,42660000,42710000,41
9,42710000,43220000,68
9,43220000,43310000,0
9,43310000,43520000,6
9,43520000,43580000,41
9,43580000,43720000,9
9,43720000,43840000,22
9,43840000,43950000,54
9,43950000,44000000,0
9,44000000,44050000,29
9,44050000,44370000,55
9,44370000,44440000,42
9,44440000,44550000,6
9,44550000,44680000,22
9,44680000,44730000,0
9,44730000,44910000,67
9,44910000,44960000,0
9,44960000,45260000,35
9,45260000,45350000,0
9,45350000,45400000,131
9,45400000,45480000,65
9,45480000,45530000,38
9,45530000,45780000,48
9,45780000,45810000,31
9,45810000,45860000,0
9,45860000,46220000,51
9,46220000,46270000,0
9,46270000,46470000,41
9,46470000,46560000,0
9,46560000,47070000,53
9,47070000,47160000,0
9,47160000,47320000,57
9,47320000,65460000,0
9,65460000,67110000,8
9,67110000,67200000,0
9,67200000,67370000,82
9,67370000,67510000,0
9,67510000,67790000,31
9,67790000,67990000,66
9,67990000,68130000,0
9,68130000,68350000,66
9,68350000,68500000,251
9,68500000,68520000,48
9,68520000,68660000,0
9,68660000,68750000,137
9,68750000,68840000,59
9,68840000,68980000,0
9,68980000,69090000,106
9,69090000,69280000,67
9,69280000,69330000,0
9,69330000,69690000,66
9,69690000,69790000,104
9,69790000,69850000,155
9,69850000,69950000,65
9,69950000,70010000,128
9,70010000,70060000,0
9,70060000,70220000,69
9,70220000,70310000,0
9,70310000,70510000,58
9,70510000,70550000,0
9,70550000,70740000,60
9,70740000,70830000,0
9,70830000,70970000,70
9,70970000,71600000,60
9,71600000,71730000,56
9,71730000,71780000,48
9,71780000,71900000,57
9,71900000,72960000,61
9,72960000,73310000,58
9,73310000,73360000,37
9,73360000,74300000,60
9,74300000,75230000,58
9,75230000,77090000,60
9,77090000,77860000,57
9,77860000,78150000,59
9,78150000,78900000,78
9,78900000,78950000,68
9,78950000,79800000,76
9,79800000,82930000,80
9,82930000,84120000,85
9,84120000,84200000,80
9,84200000,84300000,78
9,84300000,84350000,70
9,84350000,84600000,77
9,84600000,86780000,81
9,86780000,92350000,78
9,92350000,92440000,0
9,92440000,92530000,72
9,92530000,92670000,0
9,92670000,92700000,37
9,92700000,94390000,80
9,94390000,94770000,75
9,94770000,95370000,82
9,95370000,95530000,76
9,95530000,95670000,81
9,95670000,96070000,76
