chromosome,start,end,segmented_coverage
3,47270000,47340000,12
3,47340000,47360000,14
3,47360000,47630000,12
3,47630000,48440000,13
3,48440000,48730000,11
3,48730000,48990000,13
3,48990000,49980000,12
3,49980000,50160000,13
3,50160000,50710000,10
3,50710000,51370000,15
3,51370000,51760000,12
3,51760000,51960000,14
3,51960000,52130000,10
3,52130000,52310000,12
3,52310000,52570000,4
3,52570000,52700000,5
3,52700000,66180000,14
3,66180000,66270000,0
3,66270000,66420000,15
3,66420000,66500000,12
3,66500000,66880000,13
3,66880000,69130000,15
3,69130000,69820000,14
3,69820000,70840000,16
3,70840000,71120000,15
3,71120000,71930000,14
3,71930000,72420000,12
3,72420000,72500000,15
3,72500000,72790000,12
3,72790000,73860000,14
3,73860000,75330000,15
3,75330000,75430000,13
3,75430000,75570000,11
3,75570000,75680000,5
3,75680000,75760000,41
3,75760000,75800000,9
3,75800000,76030000,20
3,76030000,82780000,16
3,82780000,86130000,17
3,86130000,90310000,16
3,90310000,90510000,35
3,90510000,93500000,0
3,93500000,94220000,15
3,94220000,97650000,16
3,97650000,98410000,15
3,98410000,98470000,12
3,98470000,99110000,15
3,99110000,99160000,1
3,99160000,100260000,15
3,100260000,101220000,16
3,101220000,101660000,14
3,101660000,101960000,15
3,101960000,106750000,16
3,106750000,107540000,15
3,107540000,107770000,14
3,107770000,108810000,15
3,108810000,109150000,13
3,109150000,109550000,15
3,109550000,111230000,16
3,111230000,112740000,15
3,112740000,113010000,13
3,113010000,114260000,14
3,114260000,114860000,16
3,114860000,115290000,15
3,115290000,115530000,13
3,115530000,118160000,15
3,118160000,118990000,14
3,118990000,119380000,13
3,119380000,120600000,15
3,120600000,121170000,16
3,121170000,121260000,14
3,121260000,121360000,12
3,121360000,122620000,14
3,122620000,122890000,12
3,122890000,123000000,15
3,123000000,123210000,11
3,123210000,123340000,14
3,123340000,123460000,11
3,123460000,123550000,13
3,123550000,123690000,15
3,123690000,124460000,13
3,124460000,124940000,12
3,124940000,125070000,16
3,125070000,126060000,13
3,126060000,126280000,12
3,126280000,126570000,13
3,126570000,127580000,12
3,127580000,127640000,13
3,127640000,127700000,16
3,127700000,127940000,13
3,127940000,129360000,12
3,129360000,129630000,14
3,129630000,129920000,12
3,129920000,130920000,15
3,130920000,132090000,14
3,132090000,132500000,16
3,132500000,133070000,15
3,133070000,133170000,12
3,133170000,134510000,13
3,134510000,134970000,12
3,134970000,135890000,14
3,135890000,135990000,12
3,135990000,138040000,14
3,138040000,138190000,12
3,138190000,138490000,14
3,138490000,138710000,12
3,138710000,138810000,15
3,138810000,138970000,13
3,138970000,139050000,26
3,139050000,140790000,32
3,140790000,140860000,26
3,140860000,141210000,22
3,141210000,141340000,27
3,141340000,141800000,22
3,141800000,142210000,25
3,142210000,142290000,16
3,142290000,142380000,14
3,142380000,142540000,16
3,142540000,143620000,14
3,143620000,146030000,16
3,146030000,146090000,13
3,146090000,147070000,16
3,147070000,147140000,12
3,147140000,148650000,16
3,148650000,148740000,14
3,148740000,149160000,15
3,149160000,149450000,14
3,149450000,149730000,16
3,149730000,149980000,14
3,149980000,150350000,16
3,150350000,151070000,14
3,151070000,151640000,59
3,151640000,152140000,16
3,152140000,152610000,26
3,152610000,152960000,24
3,152960000,154670000,26
3,154670000,155440000,24
3,155440000,155600000,22
3,155600000,156360000,24
3,156360000,156560000,25
3,156560000,156780000,28
3,156780000,156810000,20
3,156810000,157720000,15
3,157720000,158180000,16
3,158180000,159720000,26
3,159720000,159820000,21
3,159820000,159930000,23
3,159930000,161160000,27
3,161160000,162520000,29
3,162520000,162570000,21
3,162570000,165510000,29
3,165510000,166540000,17
3,166540000,169060000,16
3,169060000,169220000,39
3,169220000,169800000,35
3,169800000,169850000,41
3,169850000,170350000,34
3,170350000,170410000,30
3,170410000,172470000,35
3,172470000,172730000,39
3,172730000,173240000,16
3,173240000,173290000,32
3,173290000,176580000,16
3,176580000,176710000,14
3,176710000,176850000,16
3,176850000,177500000,14
3,177500000,177990000,16
3,177990000,179140000,25
3,179140000,179560000,23
3,179560000,180460000,26
3,180460000,180820000,34
3,180820000,181410000,25
3,181410000,181740000,22
3,181740000,182310000,25
3,182310000,182490000,23
3,182490000,182690000,26
3,182690000,183310000,22
3,183310000,183400000,33
3,183400000,183860000,30
3,183860000,184190000,19
3,184190000,184250000,22
3,184250000,184380000,18
3,184380000,184510000,27
3,184510000,185180000,34
3,185180000,187050000,31
3,187050000,187320000,25
3,187320000,187740000,33
3,187740000,188010000,23
3,188010000,188600000,26
3,188600000,188670000,33
3,188670000,189080000,37
3,189080000,189540000,41
3,189540000,190430000,38
3,190430000,190550000,29
3,190550000,190970000,38
3,190970000,191590000,26
3,191590000,191710000,16
3,191710000,191800000,26
3,191800000,192280000,36
3,192280000,192540000,25
3,192540000,193010000,33
3,193010000,193480000,25
3,193480000,194020000,20
3,194020000,194110000,17
3,194110000,194210000,25
3,194210000,194990000,20
3,194990000,195160000,25
3,195160000,195210000,21
3,195210000,195260000,39
3,195260000,195390000,21
3,195390000,195450000,27
3,195450000,195660000,20
3,195660000,195730000,27
3,195730000,195840000,22
3,195840000,195960000,18
3,195960000,196760000,21
3,196760000,197050000,27
3,197050000,197340000,20
3,197340000,197970000,24
3,197970000,198022430,0
4,0,70000,41
4,70000,480000,10
4,480000,1430000,8
4,1430000,1480000,0
4,1480000,3560000,8
4,3560000,3640000,16
4,3640000,4160000,8
4,4160000,5800000,9
4,5800000,9210000,8
4,9210000,9270000,18
4,9270000,9320000,0
4,9320000,9370000,17
4,9370000,9450000,10
4,9450000,10200000,8
4,10200000,10730000,9
4,10730000,14960000,10
4,14960000,15110000,11
4,15110000,17390000,9
4,17390000,17790000,8
4,17790000,20190000,10
4,20190000,20240000,8
4,20240000,24050000,10
4,24050000,25440000,9
4,25440000,26090000,8
4,26090000,26350000,9
4,26350000,26440000,10
4,26440000,26540000,8
4,26540000,26780000,11
4,26780000,26860000,9
4,26860000,27040000,11
4,27040000,27380000,9
4,27380000,37380000,11
4,37380000,39000000,9
4,39000000,39350000,10
4,39350000,40360000,9
4,40360000,40410000,4
4,40410000,40710000,9
4,40710000,40820000,10
4,40820000,40970000,8
4,40970000,41940000,9
4,41940000,42150000,10
4,42150000,42410000,9
4,42410000,47340000,11
4,47340000,48500000,10
4,48500000,48720000,11
4,48720000,49090000,10
4,49090000,49150000,2587
4,49150000,49340000,32
4,49340000,49480000,0
4,49480000,49670000,38
4,49670000,52660000,0
4,52660000,52690000,47
4,52690000,53410000,23
4,53410000,53880000,21
4,53880000,54350000,24
4,54350000,54860000,22
4,54860000,54930000,25
4,54930000,55560000,21
4,55560000,56680000,24
4,56680000,56770000,27
4,56770000,57120000,24
4,57120000,57190000,21
4,57190000,57370000,24
4,57370000,57460000,23
4,57460000,57660000,21
4,57660000,57840000,25
4,57840000,58070000,29
4,58070000,58540000,32
4,58540000,59740000,24
4,59740000,59790000,0
4,59790000,67780000,25
4,67780000,68120000,23
4,68120000,68260000,21
4,68260000,69370000,23
4,69370000,69490000,18
4,69490000,71270000,25
4,71270000,71550000,22
4,71550000,71840000,20
4,71840000,72180000,22
4,72180000,72750000,23
4,72750000,73370000,24
4,73370000,75280000,23
4,75280000,75330000,14
4,75330000,75430000,23
4,75430000,75480000,0
4,75480000,79660000,22
4,79660000,81090000,24
4,81090000,81140000,19
4,81140000,81400000,23
4,81400000,81550000,26
4,81550000,81930000,24
4,81930000,82260000,23
4,82260000,83290000,22
4,83290000,83740000,20
4,83740000,83910000,23
4,83910000,84610000,21
4,84610000,85400000,23
4,85400000,85610000,22
4,85610000,87370000,24
4,87370000,87480000,21
4,87480000,87730000,24
4,87730000,87810000,21
4,87810000,87920000,19
4,87920000,88490000,21
4,88490000,88920000,27
4,88920000,89410000,25
4,89410000,90370000,28
4,90370000,92010000,30
4,92010000,92050000,26
4,92050000,92140000,16
4,92140000,92940000,30
4,92940000,93020000,26
4,93020000,94440000,30
4,94440000,96080000,28
4,96080000,96130000,24
4,96130000,96750000,29
4,96750000,99360000,30
4,99360000,100190000,26
4,100190000,101270000,28
4,101270000,103050000,29
4,103050000,104200000,28
4,104200000,105920000,19
4,105920000,107060000,29
4,107060000,107210000,32
4,107210000,108270000,30
4,108270000,108860000,28
4,108860000,109730000,26
4,109730000,110220000,29
4,110220000,111110000,27
4,111110000,111200000,24
4,111200000,111630000,27
4,111630000,112980000,30
4,112980000,113070000,26
4,113070000,113200000,29
4,113200000,113810000,26
4,113810000,114270000,29
4,114270000,114420000,27
4,114420000,115710000,29
4,115710000,118740000,31
4,118740000,119340000,28
4,119340000,119390000,23
4,119390000,119480000,30
4,119480000,119560000,24
4,119560000,120320000,28
4,120320000,120380000,22
4,120380000,120800000,30
4,120800000,122150000,19
4,122150000,123100000,18
4,123100000,123280000,20
4,123280000,123940000,18
4,123940000,124190000,19
4,124190000,124760000,17
4,124760000,127960000,19
4,127960000,128870000,18
4,128870000,129020000,16
4,129020000,129440000,17
4,129440000,129790000,16
4,129790000,131060000,19
4,131060000,132640000,20
4,132640000,132690000,15
4,132690000,138950000,20
4,138950000,139400000,19
4,139400000,139540000,18
4,139540000,141240000,16
4,141240000,141480000,19
4,141480000,141860000,16
4,141860000,144180000,19
4,144180000,144300000,16
4,144300000,146090000,18
4,146090000,147250000,17
4,147250000,148460000,18
4,148460000,149250000,17
4,149250000,150180000,18
4,150180000,150800000,20
4,150800000,151070000,18
4,151070000,151200000,16
4,151200000,151870000,19
4,151870000,152280000,16
4,152280000,152570000,17
4,152570000,153240000,16
4,153240000,153450000,20
4,153450000,153670000,16
4,153670000,153850000,18
4,153850000,154170000,15
4,154170000,155010000,17
4,155010000,156050000,18
4,156050000,156290000,19
4,156290000,156560000,17
4,156560000,159270000,19
4,159270000,160040000,17
4,160040000,160280000,19
4,160280000,160570000,16
4,160570000,161200000,19
4,161200000,163400000,20
4,163400000,165430000,18
4,165430000,165850000,17
4,165850000,166030000,15
4,166030000,166550000,17
4,166550000,169350000,19
4,169350000,169960000,17
4,169960000,170010000,14
4,170010000,170280000,17
4,170280000,170640000,19
4,170640000,170770000,12
4,170770000,171070000,16
4,171070000,173730000,19
4,173730000,174410000,17
4,174410000,174460000,13
4,174460000,174650000,18
4,174650000,177110000,19
4,177110000,178790000,18
4,178790000,180130000,19
4,180130000,182420000,17
4,182420000,183250000,16
4,183250000,183690000,17
4,183690000,183830000,13
4,183830000,184240000,15
4,184240000,184360000,13
4,184360000,185800000,15
4,185800000,185960000,13
4,185960000,186930000,16
4,186930000,187710000,15
4,187710000,188890000,16
4,188890000,189300000,14
4,189300000,190540000,16
4,190540000,190680000,41
4,190680000,190990000,21
4,190990000,191050000,39
4,191050000,191154276,0
5,0,140000,21
5,140000,990000,18
5,990000,1260000,16
5,1260000,2420000,19
5,2420000,4280000,20
5,4280000,4860000,22
5,4860000,6300000,20
5,6300000,6560000,18
5,6560000,6920000,19
5,6920000,7750000,21
5,7750000,7860000,19
5,7860000,10030000,21
5,10030000,10440000,20
5,10440000,10680000,18
5,10680000,11340000,20
5,11340000,11940000,22
5,11940000,13370000,24
5,13370000,13920000,22
5,13920000,14440000,20
5,14440000,15030000,11
5,15030000,15500000,12
5,15500000,15600000,11
5,15600000,17530000,20
5,17530000,17580000,0
5,17580000,17600000,81
5,17600000,17670000,20
5,17670000,17970000,22
5,17970000,21480000,24
5,21480000,21520000,27
5,21520000,21570000,42
5,21570000,29410000,24
5,29410000,29460000,29
5,29460000,30800000,24
5,30800000,31330000,22
5,31330000,31640000,20
5,31640000,32040000,18
5,32040000,32330000,20
5,32330000,32410000,24
5,32410000,32450000,21
5,32450000,32570000,18
5,32570000,32830000,21
5,32830000,33340000,23
5,33340000,34070000,21
5,34070000,34170000,26
5,34170000,34220000,41
5,34220000,34440000,24
5,34440000,34810000,20
5,34810000,34960000,22
5,34960000,35140000,20
5,35140000,35920000,23
5,35920000,36070000,20
5,36070000,36370000,23
5,36370000,36790000,21
5,36790000,36920000,24
5,36920000,37010000,26
5,37010000,37070000,23
5,37070000,37230000,22
5,37230000,38870000,21
5,38870000,40780000,23
5,40780000,40890000,20
5,40890000,41020000,21
5,41020000,42890000,23
5,42890000,43340000,19
5,43340000,44220000,22
5,44220000,45900000,24
5,45900000,46330000,28
5,46330000,46410000,50
5,46410000,49400000,0
5,49400000,49560000,46
5,49560000,50270000,14
5,50270000,51890000,15
5,51890000,53070000,14
5,53070000,53320000,12
5,53320000,53470000,14
5,53470000,53670000,13
5,53670000,54070000,12
5,54070000,55180000,13
5,55180000,56000000,12
5,56000000,56090000,13
5,56090000,56260000,14
5,56260000,56910000,13
5,56910000,58060000,14
5,58060000,58480000,13
5,58480000,59720000,14
5,59720000,59960000,10
5,59960000,60180000,13
5,60180000,60450000,14
5,60450000,60630000,12
5,60630000,60850000,14
5,60850000,60970000,11
5,60970000,61760000,13
5,61760000,61910000,14
5,61910000,62050000,12
5,62050000,63790000,14
5,63790000,63990000,13
5,63990000,64320000,14
5,64320000,64450000,12
5,64450000,64770000,14
5,64770000,65290000,13
5,65290000,65390000,15
5,65390000,65480000,14
5,65480000,66050000,13
5,66050000,66440000,14
5,66440000,66520000,11
5,66520000,67860000,13
5,67860000,67940000,15
5,67940000,68880000,12
5,68880000,70040000,9
5,70040000,70180000,11
5,70180000,70370000,8
5,70370000,70650000,11
5,70650000,70820000,15
5,70820000,71980000,13
5,71980000,72390000,14
5,72390000,72840000,12
5,72840000,73230000,13
5,73230000,74360000,12
5,74360000,75550000,13
5,75550000,75850000,12
5,75850000,76010000,13
5,76010000,76250000,11
5,76250000,76750000,13
5,76750000,76890000,14
5,76890000,76980000,12
5,76980000,77100000,14
5,77100000,77290000,12
5,77290000,77570000,14
5,77570000,77800000,13
5,77800000,78140000,12
5,78140000,78670000,13
5,78670000,78760000,15
5,78760000,78910000,13
5,78910000,78980000,15
5,78980000,79350000,12
5,79350000,79610000,11
5,79610000,79860000,13
5,79860000,79960000,12
5,79960000,80180000,14
5,80180000,80710000,12
5,80710000,81030000,15
5,81030000,81300000,13
5,81300000,81550000,14
5,81550000,82280000,13
5,82280000,84000000,14
5,84000000,85860000,15
5,85860000,87960000,14
5,87960000,88010000,12
5,88010000,90340000,14
5,90340000,90730000,13
5,90730000,91640000,15
5,91640000,91690000,0
5,91690000,92110000,15
5,92110000,92900000,14
5,92900000,92950000,12
5,92950000,95040000,14
5,95040000,95140000,13
5,95140000,95220000,11
5,95220000,96700000,13
5,96700000,98280000,14
5,98280000,98380000,12
5,98380000,98830000,14
5,98830000,98880000,11
5,98880000,99690000,15
5,99690000,99740000,12
5,99740000,101380000,15
5,101380000,103410000,14
5,103410000,106560000,15
5,106560000,107220000,13
5,107220000,107580000,14
5,107580000,107710000,15
5,107710000,108180000,13
5,108180000,108490000,15
5,108490000,108660000,13
5,108660000,110700000,14
5,110700000,112080000,13
5,112080000,112140000,15
5,112140000,112190000,14
5,112190000,112850000,12
5,112850000,112940000,15
5,112940000,115460000,13
5,115460000,115690000,14
5,115690000,116260000,12
5,116260000,117750000,14
5,117750000,118360000,13
5,118360000,118430000,11
5,118430000,118590000,14
5,118590000,118800000,12
5,118800000,119090000,14
5,119090000,121470000,15
5,121470000,122570000,13
5,122570000,122880000,14
5,122880000,122960000,16
5,122960000,123560000,14
5,123560000,124330000,13
5,124330000,125770000,14
5,125770000,126320000,12
5,126320000,127330000,13
5,127330000,128670000,14
5,128670000,128940000,15
5,128940000,128970000,12
5,128970000,131300000,10
5,131300000,131450000,8
5,131450000,131530000,10
5,131530000,131840000,8
5,131840000,132070000,10
5,132070000,133110000,9
5,133110000,133490000,8
5,133490000,133740000,9
5,133740000,133940000,8
5,133940000,134340000,9
5,134340000,134480000,7
5,134480000,135080000,9
5,135080000,135150000,11
5,135150000,135250000,8
5,135250000,135330000,10
5,135330000,135670000,9
5,135670000,136390000,10
5,136390000,137080000,9
5,137080000,137440000,10
5,137440000,137770000,12
5,137770000,137850000,10
5,137850000,137890000,13
5,137890000,138100000,19
5,138100000,138260000,22
5,138260000,138630000,20
5,138630000,138710000,22
5,138710000,138790000,17
5,138790000,138840000,0
5,138840000,138870000,16
5,138870000,139010000,20
5,139010000,139310000,17
5,139310000,142220000,22
5,142220000,142640000,18
5,142640000,142780000,21
5,142780000,143450000,19
5,143450000,145110000,20
5,145110000,146310000,18
5,146310000,147320000,19
5,147320000,147780000,21
5,147780000,147840000,29
5,147840000,148120000,21
5,148120000,148580000,27
5,148580000,148740000,25
5,148740000,148870000,23
5,148870000,148980000,29
5,148980000,149260000,24
5,149260000,149420000,28
5,149420000,150060000,22
5,150060000,150360000,30
5,150360000,150400000,26
5,150400000,150530000,22
5,150530000,150650000,25
5,150650000,150860000,27
5,150860000,151150000,24
5,151150000,151740000,27
5,151740000,152810000,29
5,152810000,153440000,27
5,153440000,153880000,26
5,153880000,154330000,24
5,154330000,154450000,27
5,154450000,154720000,19
5,154720000,154770000,28
5,154770000,155140000,19
5,155140000,155190000,0
5,155190000,156310000,19
5,156310000,157210000,18
5,157210000,157260000,22
5,157260000,157700000,18
5,157700000,157870000,29
5,157870000,158230000,19
5,158230000,158450000,27
5,158450000,158820000,20
5,158820000,159580000,18
5,159580000,159790000,16
5,159790000,160160000,18
5,160160000,160740000,20
5,160740000,162570000,21
5,162570000,163290000,19
5,163290000,163910000,28
5,163910000,166090000,20
5,166090000,167320000,19
5,167320000,167570000,18
5,167570000,168740000,16
5,168740000,169220000,19
5,169220000,170230000,17
5,170230000,170710000,21
5,170710000,170850000,17
5,170850000,170970000,14
5,170970000,171290000,17
5,171290000,171440000,19
5,171440000,171620000,15
5,171620000,171740000,18
5,171740000,172390000,15
5,172390000,173300000,16
5,173300000,173470000,20
5,173470000,174970000,17
5,174970000,175340000,16
5,175340000,175760000,19
5,175760000,175840000,15
5,175840000,175940000,17
5,175940000,176330000,15
5,176330000,176410000,19
5,176410000,176560000,15
5,176560000,176720000,18
5,176720000,176960000,14
5,176960000,177040000,16
5,177040000,177130000,18
5,177130000,177190000,15
5,177190000,177240000,10
5,177240000,177330000,18
5,177330000,177380000,10
5,177380000,177490000,18
5,177490000,177990000,15
5,177990000,178060000,20
5,178060000,178430000,17
5,178430000,178540000,19
5,178540000,178910000,15
5,178910000,179360000,16
5,179360000,179500000,18
5,179500000,180120000,16
5,180120000,180380000,18
5,180380000,180430000,0
5,180430000,180915260,17
6,0,60000,0
6,60000,150000,14
6,150000,250000,6
6,250000,380000,26
6,380000,1520000,9
6,1520000,1620000,25
6,1620000,1840000,9
6,1840000,2030000,29
6,2030000,2840000,9
6,2840000,3580000,8
6,3580000,6040000,9
6,6040000,6580000,10
6,6580000,6710000,9
6,6710000,6800000,24
6,6800000,7470000,9
6,7470000,7550000,25
6,7550000,7600000,11
6,7600000,7660000,24
6,7660000,7770000,9
6,7770000,7930000,25
6,7930000,8220000,28
6,8220000,8240000,24
6,8240000,8770000,10
6,8770000,10080000,31
6,10080000,10310000,28
6,10310000,10580000,25
6,10580000,11500000,27
6,11500000,11590000,33
6,11590000,11840000,27
6,11840000,13170000,29
6,13170000,13620000,26
6,13620000,13680000,33
6,13680000,13920000,26
6,13920000,13990000,31
6,13990000,14360000,26
6,14360000,14410000,15
6,14410000,15550000,25
6,15550000,15580000,27
6,15580000,15660000,31
6,15660000,16200000,27
6,16200000,16350000,24
6,16350000,18410000,27
6,18410000,18680000,29
6,18680000,19270000,31
6,19270000,20020000,29
6,20020000,20540000,27
6,20540000,21260000,30
6,21260000,22060000,26
6,22060000,23920000,30
6,23920000,24430000,29
6,24430000,24610000,26
6,24610000,24680000,29
6,24680000,25480000,23
6,25480000,25930000,25
6,25930000,26020000,24
6,26020000,26070000,20
6,26070000,26300000,18
6,26300000,26540000,21
6,26540000,26670000,23
6,26670000,26780000,34
6,26780000,26870000,23
6,26870000,27090000,26
6,27090000,27260000,22
6,27260000,27560000,24
6,27560000,27620000,21
6,27620000,27710000,13
6,27710000,27790000,21
6,27790000,28030000,15
6,28030000,28660000,14
6,28660000,28990000,13
6,28990000,29460000,16
6,29460000,30190000,12
6,30190000,30400000,15
6,30400000,30890000,19
6,30890000,31080000,13
6,31080000,31150000,11
6,31150000,31500000,13
6,31500000,32200000,11
6,32200000,32390000,14
6,32390000,32540000,19
6,32540000,33120000,23
6,33120000,34260000,19
6,34260000,34310000,14
6,34310000,34480000,12
6,34480000,34560000,10
6,34560000,35000000,13
6,35000000,35060000,11
6,35060000,35150000,13
6,35150000,35520000,12
6,35520000,35680000,14
6,35680000,35750000,11
6,35750000,36170000,14
6,36170000,36360000,12
6,36360000,36510000,14
6,36510000,36590000,13
6,36590000,36680000,12
6,36680000,36810000,11
6,36810000,36840000,12
6,36840000,36890000,14
6,36890000,37120000,11
6,37120000,37440000,13
6,37440000,37790000,11
6,37790000,38100000,15
6,38100000,38200000,12
6,38200000,38980000,15
6,38980000,39420000,12
6,39420000,39760000,15
6,39760000,39920000,12
6,39920000,40230000,14
6,40230000,41030000,12
6,41030000,41380000,13
6,41380000,41750000,11
6,41750000,41860000,14
6,41860000,42040000,12
6,42040000,42170000,11
6,42170000,42430000,12
6,42430000,42660000,14
6,42660000,42870000,13
6,42870000,43280000,11
6,43280000,43360000,14
6,43360000,43510000,12
6,43510000,43590000,14
6,43590000,44280000,11
6,44280000,44430000,14
6,44430000,44770000,12
6,44770000,45410000,16
6,45410000,45990000,13
6,45990000,47830000,15
6,47830000,49470000,16
6,49470000,49600000,15
6,49600000,50670000,16
6,50670000,51780000,15
6,51780000,52360000,14
6,52360000,52470000,12
6,52470000,52990000,14
6,52990000,53080000,13
6,53080000,53600000,14
6,53600000,53830000,15
6,53830000,55690000,16
6,55690000,55760000,18
6,55760000,56130000,16
6,56130000,57210000,15
6,57210000,57370000,28
6,57370000,57570000,43
6,57570000,57610000,24
6,57610000,58090000,15
6,58090000,58140000,0
6,58140000,58790000,16
6,58790000,61880000,0
6,61880000,62130000,17
6,62130000,62180000,0
6,62180000,62230000,23
6,62230000,63700000,16
6,63700000,64030000,15
6,64030000,64280000,14
6,64280000,64670000,15
6,64670000,70090000,16
6,70090000,71290000,15
6,71290000,71390000,13
6,71390000,73870000,15
6,73870000,74450000,13
6,74450000,79660000,16
6,79660000,79800000,17
6,79800000,81370000,15
6,81370000,82030000,17
6,82030000,84720000,15
6,84720000,84830000,13
6,84830000,85660000,15
6,85660000,85850000,14
6,85850000,88410000,15
6,88410000,88550000,13
6,88550000,88690000,14
6,88690000,89170000,15
6,89170000,89320000,13
6,89320000,89650000,16
6,89650000,91210000,14
6,91210000,92020000,15
6,92020000,95690000,16
6,95690000,95830000,0
6,95830000,97120000,16
6,97120000,97570000,15
6,97570000,98200000,16
6,98200000,98250000,14
6,98250000,98510000,17
6,98510000,98890000,16
6,98890000,99450000,15
6,99450000,99830000,14
6,99830000,100490000,15
6,100490000,100880000,16
6,100880000,100940000,13
6,100940000,101320000,17
6,101320000,101880000,16
6,101880000,104170000,17
6,104170000,105260000,16
6,105260000,106550000,14
6,106550000,106630000,13
6,106630000,106760000,16
6,106760000,107130000,15
6,107130000,107490000,13
6,107490000,107890000,14
6,107890000,108640000,13
6,108640000,109010000,14
6,109010000,109090000,12
6,109090000,109120000,16
6,109120000,109290000,14
6,109290000,109600000,15
6,109600000,109830000,13
6,109830000,110140000,15
6,110140000,110300000,13
6,110300000,110390000,14
6,110390000,110470000,16
6,110470000,110500000,18
6,110500000,110630000,16
6,110630000,111640000,14
6,111640000,111820000,16
6,111820000,112020000,13
6,112020000,112270000,14
6,112270000,112380000,13
6,112380000,117720000,16
6,117720000,119020000,15
6,119020000,119170000,13
6,119170000,119400000,15
6,119400000,119490000,13
6,119490000,119530000,15
6,119530000,120250000,16
6,120250000,120520000,17
6,120520000,121470000,22
6,121470000,121700000,21
6,121700000,121950000,18
6,121950000,122200000,20
6,122200000,122680000,22
6,122680000,123050000,21
6,123050000,123240000,19
6,123240000,125420000,21
6,125420000,126310000,20
6,126310000,127660000,21
6,127660000,127760000,18
6,127760000,127870000,21
6,127870000,128460000,22
6,128460000,128510000,25
6,128510000,129840000,22
6,129840000,131870000,19
6,131870000,134210000,20
6,134210000,134720000,18
6,134720000,135070000,19
6,135070000,135270000,18
6,135270000,135370000,22
6,135370000,135540000,20
6,135540000,135600000,17
6,135600000,135710000,21
6,135710000,135790000,23
6,135790000,136280000,21
6,136280000,140030000,19
6,140030000,140710000,21
6,140710000,142090000,22
6,142090000,142730000,21
6,142730000,143820000,20
6,143820000,144820000,19
6,144820000,147520000,21
6,147520000,147720000,23
6,147720000,148420000,20
6,148420000,148580000,18
6,148580000,148870000,17
6,148870000,149590000,19
6,149590000,149740000,21
6,149740000,149810000,16
6,149810000,150200000,18
6,150200000,150650000,17
6,150650000,151020000,18
6,151020000,151740000,17
6,151740000,152010000,19
6,152010000,152350000,20
6,152350000,152750000,19
6,152750000,154460000,21
6,154460000,155060000,18
6,155060000,155200000,20
6,155200000,155580000,17
6,155580000,156560000,20
6,156560000,157250000,18
6,157250000,157540000,19
6,157540000,157560000,15
6,157560000,157600000,0
6,157600000,157650000,6
6,157650000,157690000,0
6,157690000,157830000,18
6,157830000,158200000,16
6,158200000,158390000,19
6,158390000,158520000,15
6,158520000,158900000,18
6,158900000,159350000,16
6,159350000,160570000,18
6,160570000,161030000,19
6,161030000,161080000,34
6,161080000,161230000,18
6,161230000,161280000,24
6,161280000,161550000,19
6,161550000,162400000,18
6,162400000,163030000,19
6,163030000,163590000,20
6,163590000,163820000,17
6,163820000,164020000,21
6,164020000,164180000,16
6,164180000,164670000,18
6,164670000,165420000,20
6,165420000,165740000,18
6,165740000,166010000,21
6,166010000,166190000,18
6,166190000,167950000,17
6,167950000,168040000,0
6,168040000,168210000,17
6,168210000,168370000,20
6,168370000,168440000,18
6,168440000,168870000,16
6,168870000,170280000,18
6,170280000,170330000,0
6,170330000,170810000,18
6,170810000,170950000,20
6,170950000,171000000,18
6,171000000,171060000,13
6,171060000,171115067,0
7,0,230000,28
7,230000,280000,0
7,280000,3340000,26
7,3340000,3920000,33
7,3920000,5260000,28
7,5260000,5670000,25
7,5670000,6150000,28
7,6150000,6270000,33
7,6270000,7040000,28
7,7040000,7510000,35
7,7510000,8130000,37
7,8130000,8180000,30
7,8180000,8580000,34
7,8580000,10310000,38
7,10310000,11050000,36
7,11050000,11220000,39
7,11220000,11400000,34
7,11400000,12620000,38
7,12620000,12810000,34
7,12810000,15780000,38
7,15780000,19910000,37
7,19910000,20700000,36
7,20700000,21940000,34
7,21940000,22170000,32
7,22170000,22370000,35
7,22370000,22980000,32
7,22980000,23050000,39
7,23050000,24560000,32
7,24560000,24740000,36
7,24740000,24890000,30
7,24890000,25980000,33
7,25980000,26690000,31
7,26690000,26970000,37
7,26970000,27130000,33
7,27130000,27300000,27
7,27300000,27570000,32
7,27570000,27650000,38
7,27650000,27780000,34
7,27780000,27870000,39
7,27870000,29100000,33
7,29100000,29700000,32
7,29700000,29780000,39
7,29780000,30030000,31
7,30030000,30170000,35
7,30170000,30320000,31
7,30320000,30440000,37
7,30440000,30680000,32
7,30680000,31150000,26
7,31150000,32240000,33
7,32240000,32530000,30
7,32530000,32810000,34
7,32810000,33050000,30
7,33050000,33230000,34
7,33230000,33670000,36
7,33670000,34290000,32
7,34290000,34850000,34
7,34850000,34960000,29
7,34960000,35350000,35
7,35350000,35670000,31
7,35670000,35720000,37
7,35720000,35800000,32
7,35800000,35950000,38
7,35950000,36360000,30
7,36360000,37600000,32
7,37600000,38320000,36
7,38320000,38450000,32
7,38450000,38580000,36
7,38580000,38770000,32
7,38770000,39160000,36
7,39160000,39990000,32
7,39990000,40150000,35
7,40150000,40290000,32
7,40290000,40880000,35
7,40880000,42310000,33
7,42310000,42890000,35
